"","Null.r","Truly.exceptional","Except.depaup.crown.0.0","Except.diverse.crown.0.0","Pval.crown.0.0","Except.depaup.stem.0.0","Except.diverse.stem.0.0","Pval.stem.0.0","Except.depaup.crown.0.5","Except.diverse.crown.0.5","Pval.crown.0.5","Except.depaup.stem.0.5","Except.diverse.stem.0.5","Pval.stem.0.5","Except.depaup.crown.0.9","Except.diverse.crown.0.9","Pval.crown.0.9","Except.depaup.stem.0.9","Except.diverse.stem.0.9","Pval.stem.0.9"
"M.j",0.14077,FALSE,FALSE,FALSE,0.180315005193147,FALSE,FALSE,0.866199219114136,FALSE,FALSE,0.371376755093098,FALSE,FALSE,0.763187780783248,FALSE,FALSE,0.988305968916432,FALSE,FALSE,0.327606361240385
"N.a",0.05918,FALSE,FALSE,FALSE,0.219974088614491,FALSE,FALSE,0.0662170176290677,FALSE,FALSE,0.409753609951397,TRUE,FALSE,0.0428057642715249,FALSE,FALSE,0.235870328870039,TRUE,FALSE,0.0284700733672332
"N.b",0.16667,FALSE,FALSE,TRUE,3.06555532141196e-77,FALSE,TRUE,1.94355092703636e-66,FALSE,TRUE,9.00355603996509e-45,FALSE,TRUE,1.4838249227536e-38,FALSE,TRUE,1.36432066997585e-14,FALSE,TRUE,8.94403764484755e-13
"N.c",0.06034,FALSE,FALSE,TRUE,0.0323744647598726,FALSE,FALSE,0.887237840569541,FALSE,FALSE,0.131451671574733,FALSE,FALSE,0.74603999286252,FALSE,FALSE,0.64096483132173,FALSE,FALSE,0.314940542907023
"N.d",0.14537,FALSE,FALSE,TRUE,0.0103339748133301,FALSE,TRUE,0.00468441706215134,FALSE,FALSE,0.0751282906560314,FALSE,FALSE,0.0631815187695753,FALSE,FALSE,0.529846256147927,FALSE,FALSE,0.615131276998863
"N.e",0.0344,FALSE,FALSE,FALSE,0.121602577758791,FALSE,FALSE,0.0779110067738158,FALSE,FALSE,0.297823863547491,FALSE,FALSE,0.0503026621224778,FALSE,FALSE,0.186964411890227,TRUE,FALSE,0.0331040622245207
"N.f",0.15932,FALSE,FALSE,TRUE,6.57466618008692e-22,FALSE,TRUE,3.33971226365677e-17,FALSE,TRUE,1.53657040059834e-12,FALSE,TRUE,5.32730504430347e-10,FALSE,TRUE,9.16004827634651e-05,FALSE,TRUE,0.000702168077976843
"N.g",0.09867,FALSE,TRUE,FALSE,0.0382302007417383,FALSE,FALSE,0.184153544742064,FALSE,FALSE,0.167582431521969,FALSE,FALSE,0.117274445979334,FALSE,FALSE,0.120066168475353,FALSE,FALSE,0.0692305596518019
"N.h",0.14668,FALSE,FALSE,TRUE,0.0133198558591273,FALSE,FALSE,0.0712002479756846,FALSE,FALSE,0.0764562109402697,FALSE,FALSE,0.272264378850351,FALSE,FALSE,0.397427841898495,FALSE,FALSE,0.786583572619328
"N.i",0.07103,FALSE,FALSE,TRUE,0.000929410120139188,FALSE,TRUE,0.000158102377623424,FALSE,TRUE,0.0191499310553509,FALSE,TRUE,0.00873307249185944,FALSE,FALSE,0.303007010939177,FALSE,FALSE,0.301050142036625
"N.j",0.01838,TRUE,FALSE,TRUE,0.0144297803332345,FALSE,FALSE,0.683090487138339,FALSE,FALSE,0.0897819365535569,FALSE,FALSE,0.945343260469055,FALSE,FALSE,0.548531361240223,FALSE,FALSE,0.509483093989344
"O.a",0.07994,FALSE,FALSE,TRUE,0.047497710802934,FALSE,FALSE,0.0546124712342443,FALSE,FALSE,0.161674951781001,FALSE,FALSE,0.241607594839742,FALSE,FALSE,0.586636618687033,FALSE,FALSE,0.811752095391336
"O.b",0.02049,FALSE,FALSE,TRUE,0.000800317045461566,FALSE,TRUE,0.0019386790037276,FALSE,TRUE,0.0165452739715932,FALSE,TRUE,0.0351193820250452,FALSE,FALSE,0.233221297533811,FALSE,FALSE,0.383100896313631
"O.c",0.05741,FALSE,FALSE,TRUE,6.85741643482383e-05,FALSE,TRUE,1.88672669704581e-05,FALSE,TRUE,0.00400555451617168,FALSE,TRUE,0.0021400454229269,FALSE,FALSE,0.207625638034916,FALSE,FALSE,0.228166792029065
"O.d",0.14277,FALSE,FALSE,TRUE,0.0202289068522754,FALSE,FALSE,0.110519986984163,FALSE,FALSE,0.101632518728763,FALSE,FALSE,0.379082153562371,FALSE,FALSE,0.610269106824268,FALSE,FALSE,0.805609392578098
"O.e",0.05265,FALSE,FALSE,FALSE,0.164351005374942,FALSE,TRUE,0.0434016126267783,FALSE,FALSE,0.341897780877347,FALSE,FALSE,0.223240352712502,FALSE,FALSE,0.886155380224432,FALSE,FALSE,0.893798974445977
"O.f",0.14361,FALSE,FALSE,TRUE,2.07255164494971e-17,FALSE,TRUE,4.65294542819231e-14,FALSE,TRUE,3.60183970175397e-10,FALSE,TRUE,2.45095025471572e-08,FALSE,TRUE,0.000270783630407351,FALSE,TRUE,0.00143244512921219
"O.g",0.0312,FALSE,FALSE,FALSE,0.111664156688188,FALSE,TRUE,0.0238202879704458,FALSE,FALSE,0.282744688202464,FALSE,FALSE,0.160805500779197,FALSE,FALSE,0.875063264443638,FALSE,FALSE,0.862236380723686
"O.h",0.15718,FALSE,FALSE,TRUE,1.61767094121141e-07,FALSE,TRUE,0.00147999312381092,FALSE,TRUE,0.000141329201412622,FALSE,TRUE,0.0278504396972677,FALSE,TRUE,0.0359682520479346,FALSE,FALSE,0.294641249995514
"O.i",0.05822,FALSE,TRUE,FALSE,0.00967015928542048,FALSE,FALSE,0.177426158129261,FALSE,FALSE,0.0841196467830518,FALSE,FALSE,0.112422059304928,FALSE,FALSE,0.066946154111267,FALSE,FALSE,0.0649373966519475
"O.j",0.15939,FALSE,FALSE,TRUE,1.69714332981758e-123,FALSE,TRUE,5.03032574668496e-113,FALSE,TRUE,5.76528111842996e-71,FALSE,TRUE,4.09175964678301e-65,FALSE,TRUE,9.90208718029006e-23,FALSE,TRUE,3.82701805367488e-21
"P.a",0.01617,TRUE,FALSE,TRUE,1.10369401170162e-07,FALSE,FALSE,0.0567074937605058,FALSE,TRUE,0.000118674283507257,FALSE,FALSE,0.232094712808445,FALSE,TRUE,0.0385468928963491,FALSE,FALSE,0.691092007254275
"P.b",0.03871,FALSE,FALSE,TRUE,0.0188225533659452,FALSE,TRUE,0.0101881077363661,FALSE,FALSE,0.103292469667123,FALSE,FALSE,0.0947544973908086,FALSE,FALSE,0.615584367153672,FALSE,FALSE,0.744854172553088
"P.c",0.21964,FALSE,FALSE,TRUE,1.23658200883101e-13,FALSE,TRUE,2.38982944887014e-08,FALSE,TRUE,5.95184885153547e-08,FALSE,TRUE,5.62991326719773e-05,FALSE,TRUE,0.00395962110977646,FALSE,TRUE,0.0427397434202355
"P.d",0.04959,FALSE,FALSE,TRUE,5.15184964479464e-05,FALSE,TRUE,0.000105532771444314,FALSE,TRUE,0.00383715646329944,FALSE,TRUE,0.00699230359039365,FALSE,FALSE,0.206572743410448,FALSE,FALSE,0.322978101777181
"P.e",0.13251,FALSE,FALSE,TRUE,5.18850208562617e-24,FALSE,TRUE,5.13569513975676e-22,FALSE,TRUE,8.95429828415997e-14,FALSE,TRUE,9.10700778698139e-13,FALSE,TRUE,2.26794896112106e-05,FALSE,TRUE,5.99852595160291e-05
"P.f",0.1077,FALSE,FALSE,FALSE,0.874478570881823,FALSE,FALSE,0.479241608588087,FALSE,FALSE,0.893277715923465,FALSE,FALSE,0.889839136305717,FALSE,FALSE,0.477683640300859,FALSE,FALSE,0.475193197131654
"P.g",0.13995,FALSE,FALSE,TRUE,2.8609027147626e-06,FALSE,TRUE,6.75329960972521e-06,FALSE,TRUE,0.000740886452217415,FALSE,TRUE,0.00139757713463227,FALSE,FALSE,0.0762686932506835,FALSE,FALSE,0.123228766225163
"P.h",0.05273,FALSE,FALSE,TRUE,4.10945065535237e-12,FALSE,TRUE,2.77111430531715e-08,FALSE,TRUE,2.53381880997152e-07,FALSE,TRUE,4.00652166023024e-05,FALSE,TRUE,0.0013731232184744,FALSE,TRUE,0.0126577991646578
"P.i",0.18163,FALSE,FALSE,TRUE,0.000662543574404118,FALSE,FALSE,0.264247184242741,FALSE,TRUE,0.0115925964474234,FALSE,FALSE,0.624230640062652,FALSE,FALSE,0.258421912985278,FALSE,FALSE,0.667082350233848
