"","Null.r","Truly.exceptional","Except.depaup.crown.0.0","Except.diverse.crown.0.0","Pval.crown.0.0","Except.depaup.stem.0.0","Except.diverse.stem.0.0","Pval.stem.0.0","Except.depaup.crown.0.5","Except.diverse.crown.0.5","Pval.crown.0.5","Except.depaup.stem.0.5","Except.diverse.stem.0.5","Pval.stem.0.5","Except.depaup.crown.0.9","Except.diverse.crown.0.9","Pval.crown.0.9","Except.depaup.stem.0.9","Except.diverse.stem.0.9","Pval.stem.0.9"
"H.d",0.19052,FALSE,FALSE,TRUE,0.000363336432478238,FALSE,TRUE,0.000140100608768099,FALSE,TRUE,0.0106177685788346,FALSE,TRUE,0.00785423967569943,FALSE,FALSE,0.195087117087908,FALSE,FALSE,0.226927670475242
"H.e",0.04461,FALSE,FALSE,TRUE,0.0104441281753591,FALSE,TRUE,0.00308405431548983,FALSE,FALSE,0.0774062713390807,FALSE,FALSE,0.0500250311401827,FALSE,FALSE,0.583490645864655,FALSE,FALSE,0.632145007381714
"H.f",0.04971,FALSE,FALSE,FALSE,0.367896909315139,FALSE,FALSE,0.734479495017039,FALSE,FALSE,0.548952975167056,FALSE,FALSE,0.457086210276028,FALSE,FALSE,0.278614400990262,FALSE,FALSE,0.167239222864731
"H.g",0.09989,FALSE,FALSE,TRUE,0.0161389185057321,FALSE,TRUE,0.0114795724011833,FALSE,FALSE,0.0968623433559531,FALSE,FALSE,0.10568947834185,FALSE,FALSE,0.597118249923895,FALSE,FALSE,0.746100180027627
"H.h",0.10256,FALSE,FALSE,FALSE,0.996492792318941,TRUE,FALSE,0.0433977783263975,FALSE,FALSE,0.988194145078769,TRUE,FALSE,0.0266743155705536,FALSE,FALSE,0.589269225573783,TRUE,FALSE,0.0140451387411327
"H.i",0.05705,FALSE,FALSE,FALSE,0.643884326227787,FALSE,FALSE,0.628214257053306,FALSE,FALSE,0.77845667541863,FALSE,FALSE,0.390238396949291,FALSE,FALSE,0.521906407127309,FALSE,FALSE,0.14396130635743
"H.j",0.03651,FALSE,FALSE,FALSE,0.953276874155753,FALSE,FALSE,0.966668193497893,FALSE,FALSE,0.983549477032798,FALSE,FALSE,0.625461365365317,FALSE,FALSE,0.570775033700339,FALSE,FALSE,0.229910312385674
"I.a",0.06801,FALSE,FALSE,TRUE,0.000518957346884438,FALSE,TRUE,0.00111563684502588,FALSE,TRUE,0.0149346746082195,FALSE,TRUE,0.0287306361251732,FALSE,FALSE,0.317553045816062,FALSE,FALSE,0.484828890690001
"I.b",0.13402,FALSE,FALSE,TRUE,1.0048537832706e-06,FALSE,TRUE,1.54092530951448e-07,FALSE,TRUE,0.000446065905434955,FALSE,TRUE,0.000165538735370079,FALSE,FALSE,0.107072611606408,FALSE,FALSE,0.105186842846708
"I.c",0.02763,FALSE,FALSE,FALSE,0.566675286882013,FALSE,FALSE,0.947777249600978,FALSE,FALSE,0.690766297079505,FALSE,FALSE,0.703261128298294,FALSE,FALSE,0.395286274551395,FALSE,FALSE,0.315429855762071
"I.d",0.07737,FALSE,FALSE,FALSE,0.196720225279237,FALSE,FALSE,0.41403683268022,FALSE,FALSE,0.392974501552769,FALSE,FALSE,0.819172140256538,FALSE,FALSE,0.974496392461976,FALSE,FALSE,0.5120729401501
"I.e",0.05379,FALSE,FALSE,TRUE,1.05194017010681e-07,FALSE,TRUE,6.5325822675813e-09,FALSE,TRUE,0.000135327138974274,FALSE,TRUE,3.02058972088353e-05,FALSE,FALSE,0.0634691322787107,FALSE,FALSE,0.0535814607411327
"I.f",0.01786,TRUE,FALSE,TRUE,1.83112199303341e-08,FALSE,TRUE,1.51936173366079e-09,FALSE,TRUE,4.69205406392293e-05,FALSE,TRUE,1.16184634654752e-05,FALSE,TRUE,0.0460393111713739,FALSE,TRUE,0.0400869551961642
"I.g",0.06679,FALSE,FALSE,FALSE,0.0822332961911449,FALSE,FALSE,0.130292894900133,FALSE,FALSE,0.202940380007489,FALSE,FALSE,0.375335019774246,FALSE,FALSE,0.525882842378087,FALSE,FALSE,0.827995958645946
"I.h",0.03234,FALSE,FALSE,FALSE,0.396833986016272,FALSE,FALSE,0.8535244338481,FALSE,FALSE,0.56410539336863,FALSE,FALSE,0.768544510988254,FALSE,FALSE,0.295784758969942,FALSE,FALSE,0.301646480990587
"I.i",0.21967,FALSE,FALSE,FALSE,0.937346343982271,FALSE,FALSE,0.103026822270244,FALSE,FALSE,0.934795459841927,FALSE,FALSE,0.0650857397190514,FALSE,FALSE,0.505705822467883,TRUE,FALSE,0.0382001583715503
"I.j",0.05786,FALSE,FALSE,TRUE,1.5183674555966e-12,FALSE,TRUE,4.23280704998608e-12,FALSE,TRUE,2.03561661957047e-07,FALSE,TRUE,3.62448236813262e-07,FALSE,TRUE,0.00927940479540439,FALSE,TRUE,0.0145328807705905
"J.a",0.08288,FALSE,FALSE,TRUE,0.0124499625766152,FALSE,FALSE,0.0904373274164173,FALSE,FALSE,0.0693691638786867,FALSE,FALSE,0.325334786675461,FALSE,FALSE,0.482359778978482,FALSE,FALSE,0.88150924779325
"J.b",0.0435,FALSE,FALSE,FALSE,0.176398819863304,FALSE,FALSE,0.513415586168734,FALSE,FALSE,0.370533516793143,FALSE,FALSE,0.333941848693528,FALSE,FALSE,0.260899559286514,FALSE,FALSE,0.188024010516396
"J.c",0.0525,FALSE,FALSE,FALSE,0.861257745621273,FALSE,FALSE,0.776649329128376,FALSE,FALSE,0.891956987987713,FALSE,FALSE,0.492638681131151,FALSE,FALSE,0.48517464805487,FALSE,FALSE,0.199855104645859
"J.d",0.03955,FALSE,FALSE,FALSE,0.0664035596825179,FALSE,FALSE,0.365610904353285,FALSE,FALSE,0.262480864537652,FALSE,FALSE,0.217953948970282,FALSE,FALSE,0.135128003438593,FALSE,FALSE,0.080252837494746
"J.e",0.23597,FALSE,FALSE,FALSE,0.589260917139763,FALSE,FALSE,0.662075077419361,FALSE,FALSE,0.699900505056676,FALSE,FALSE,0.411567896454835,FALSE,FALSE,0.361278367902166,FALSE,FALSE,0.164609375955062
"J.f",0.12713,FALSE,FALSE,TRUE,0.00943282194828134,FALSE,FALSE,0.18321485202115,FALSE,FALSE,0.0730725452044869,FALSE,FALSE,0.512888455002395,FALSE,FALSE,0.56521794183721,FALSE,FALSE,0.764449138420282
"J.g",0.09661,FALSE,FALSE,FALSE,0.633106317731338,FALSE,FALSE,0.731514520988213,FALSE,FALSE,0.762174041501395,FALSE,FALSE,0.457043507390724,FALSE,FALSE,0.819598850727985,FALSE,FALSE,0.166652696541825
"J.h",0.27694,TRUE,FALSE,FALSE,0.440631841810531,FALSE,FALSE,0.0858538730709613,FALSE,FALSE,0.596122672235045,FALSE,FALSE,0.0529928715855283,FALSE,FALSE,0.306475754471471,TRUE,FALSE,0.0279916445211366
"J.i",0.12406,FALSE,FALSE,TRUE,0.01217196276755,FALSE,TRUE,0.00196283006497444,FALSE,FALSE,0.0769047363320113,FALSE,TRUE,0.0317838459535657,FALSE,FALSE,0.535806750415878,FALSE,FALSE,0.520218932309942
"J.j",0.13498,FALSE,FALSE,TRUE,0.0116242081196075,FALSE,TRUE,0.00140067641156466,FALSE,FALSE,0.0814779062518498,FALSE,TRUE,0.0323166628010007,FALSE,FALSE,0.563227427595622,FALSE,FALSE,0.521972994755113
"K.a",0.03234,FALSE,FALSE,FALSE,0.50894822966552,FALSE,FALSE,0.84555976090735,FALSE,FALSE,0.649610792011373,FALSE,FALSE,0.535066007828614,FALSE,FALSE,0.330847046095001,FALSE,FALSE,0.198915770422385
"K.b",0.06498,FALSE,FALSE,TRUE,2.38451936142545e-05,FALSE,TRUE,7.03946331692873e-06,FALSE,TRUE,0.00258979810615699,FALSE,TRUE,0.00148387294892003,FALSE,FALSE,0.188973964225848,FALSE,FALSE,0.209127311546248
"K.c",0.1465,FALSE,FALSE,FALSE,0.938568614727506,FALSE,FALSE,0.921731027854287,FALSE,FALSE,0.977727647320942,FALSE,FALSE,0.719266760299794,FALSE,FALSE,0.56672905123046,FALSE,FALSE,0.306872294255027
"K.d",0.1211,FALSE,FALSE,TRUE,4.65335975683543e-17,FALSE,TRUE,3.04860294965375e-14,FALSE,TRUE,8.1721962575604e-10,FALSE,TRUE,2.92279183074081e-08,FALSE,TRUE,0.00156089364471828,FALSE,TRUE,0.00571720525196199
"K.e",0.21982,FALSE,FALSE,FALSE,0.720873593070212,FALSE,FALSE,0.968733668007802,FALSE,FALSE,0.803292409455683,FALSE,FALSE,0.62719655648014,FALSE,FALSE,0.427716875847383,FALSE,FALSE,0.230944995490775
"K.f",0.09248,FALSE,FALSE,FALSE,0.37064225547144,FALSE,FALSE,0.968258164230611,FALSE,FALSE,0.595593327227196,FALSE,FALSE,0.638184891939088,FALSE,FALSE,0.347583826982781,FALSE,FALSE,0.229929520405912
"K.g",0.01147,TRUE,FALSE,FALSE,0.85952277112547,FALSE,FALSE,0.328657945501399,FALSE,FALSE,0.925694282928113,FALSE,FALSE,0.705679477914664,FALSE,FALSE,0.589143265858906,FALSE,FALSE,0.55878971892439
"K.h",0.1136,FALSE,FALSE,FALSE,0.536478294443622,FALSE,FALSE,0.389130298971431,FALSE,FALSE,0.710193496732262,FALSE,FALSE,0.232119554267143,FALSE,FALSE,0.443103975089532,FALSE,FALSE,0.0841462171408311
"K.i",0.05033,FALSE,TRUE,FALSE,0.00899136897577835,FALSE,FALSE,0.103026822270244,FALSE,FALSE,0.0806102247974776,FALSE,FALSE,0.0650857397190514,FALSE,FALSE,0.0597856043385212,TRUE,FALSE,0.0382001583715503
"K.j",0.05727,FALSE,FALSE,FALSE,0.66702979240649,FALSE,FALSE,0.917306464235399,FALSE,FALSE,0.783724248796948,FALSE,FALSE,0.733983679419403,FALSE,FALSE,0.721173713777178,FALSE,FALSE,0.352191731397701
"L.a",0.04284,FALSE,FALSE,FALSE,0.34668470702375,FALSE,FALSE,0.363766704808396,FALSE,FALSE,0.535394584554741,FALSE,FALSE,0.220662223052766,FALSE,FALSE,0.283952404442356,FALSE,FALSE,0.0923261156917159
"L.b",0.21264,FALSE,FALSE,FALSE,0.943840468146425,FALSE,FALSE,0.411208288881789,FALSE,FALSE,0.96216947643385,FALSE,FALSE,0.794296387407582,FALSE,FALSE,0.653380767656868,FALSE,FALSE,0.631355404753718
"L.c",0.21466,FALSE,FALSE,TRUE,1.75930708304896e-08,FALSE,TRUE,2.4627925503522e-06,FALSE,TRUE,4.35652244131324e-05,FALSE,TRUE,0.000763651143545269,FALSE,TRUE,0.0284992772606242,FALSE,FALSE,0.094667148254661
"L.d",0.08425,FALSE,FALSE,FALSE,0.105734665132875,FALSE,FALSE,0.504914243998026,FALSE,FALSE,0.271160656451438,FALSE,FALSE,0.912054771431542,FALSE,FALSE,0.868996060348822,FALSE,FALSE,0.470138110074539
"L.e",0.05415,FALSE,FALSE,TRUE,0.0030348563906382,FALSE,TRUE,0.00924226414227159,FALSE,TRUE,0.0377621565521272,FALSE,FALSE,0.0917718690619106,FALSE,FALSE,0.388078949990558,FALSE,FALSE,0.634048689183038
"L.f",0.0523,FALSE,FALSE,FALSE,0.888602499910025,FALSE,FALSE,0.49920631228265,FALSE,FALSE,0.90590528776441,FALSE,FALSE,0.907537540587632,FALSE,FALSE,0.501298866634185,FALSE,FALSE,0.487912878978419
"L.g",0.27877,TRUE,FALSE,FALSE,0.700897701277086,FALSE,FALSE,0.900931843455899,FALSE,FALSE,0.812384541543367,FALSE,FALSE,0.617972328140525,FALSE,FALSE,0.572485978054434,FALSE,FALSE,0.36615124083921
"L.h",0.10552,FALSE,TRUE,FALSE,0.0221237978441704,FALSE,FALSE,0.189349561273473,FALSE,FALSE,0.126690061460028,FALSE,FALSE,0.119087874077224,FALSE,FALSE,0.0905935688286561,FALSE,FALSE,0.066005762976304
"L.i",0.03217,FALSE,FALSE,TRUE,0.000546933516835521,FALSE,TRUE,0.000271276420353494,FALSE,TRUE,0.0122942006498409,FALSE,TRUE,0.00973322721719525,FALSE,FALSE,0.283367163015843,FALSE,FALSE,0.354069006825434
"L.j",0.07862,FALSE,FALSE,FALSE,0.323788727392674,FALSE,FALSE,0.690055167639047,FALSE,FALSE,0.505992327357125,FALSE,FALSE,0.447182074080459,FALSE,FALSE,0.317163829748987,FALSE,FALSE,0.223694683709183
"M.a",0.03796,FALSE,FALSE,TRUE,0.000483580518165622,FALSE,TRUE,0.000195689052658868,FALSE,TRUE,0.0142219038949484,FALSE,TRUE,0.010702110154421,FALSE,FALSE,0.297341054607981,FALSE,FALSE,0.34411029329853
"M.b",0.03159,FALSE,TRUE,FALSE,0.00095014237094504,TRUE,FALSE,0.0363553936357175,TRUE,FALSE,0.0276113240503888,TRUE,FALSE,0.0234023149923612,TRUE,FALSE,0.0230911931717441,TRUE,FALSE,0.0154250531390423
"M.c",0.17196,FALSE,FALSE,FALSE,0.776062488310746,FALSE,FALSE,0.821233849509554,FALSE,FALSE,0.854214288225082,FALSE,FALSE,0.818260466303453,FALSE,FALSE,0.593310046477342,FALSE,FALSE,0.307578066992928
"M.d",0.17694,FALSE,FALSE,FALSE,0.545456866251089,FALSE,FALSE,0.156919048206778,FALSE,FALSE,0.704988787677873,FALSE,FALSE,0.472292910807817,FALSE,FALSE,0.730400175310158,FALSE,FALSE,0.748236457164828
"M.e",0.04865,FALSE,FALSE,FALSE,0.254456234740557,FALSE,FALSE,0.283269714469657,FALSE,FALSE,0.464347624281247,FALSE,FALSE,0.168223196296008,FALSE,FALSE,0.236870415584473,FALSE,FALSE,0.0656539022616598
"M.f",0.13482,FALSE,FALSE,TRUE,0.923585043777356,FALSE,FALSE,0.968258164230611,FALSE,FALSE,0.972039483947027,FALSE,FALSE,0.638184891939088,FALSE,FALSE,0.783826682111812,FALSE,FALSE,0.229929520405912
"M.g",0.04483,FALSE,FALSE,TRUE,3.19264145123835e-06,FALSE,TRUE,7.87098000221781e-07,FALSE,TRUE,0.000815726467937551,FALSE,TRUE,0.000403874265450388,FALSE,FALSE,0.128767466368757,FALSE,FALSE,0.137686618957833
"M.h",0.15703,FALSE,FALSE,FALSE,0.55261647576998,FALSE,FALSE,0.66514355346536,FALSE,FALSE,0.646227225813855,FALSE,FALSE,0.996028518722836,FALSE,FALSE,0.961284497788896,FALSE,FALSE,0.663628946318485
"M.i",0.02478,FALSE,FALSE,FALSE,0.0910787736737737,FALSE,FALSE,0.535352275750398,FALSE,FALSE,0.273452220737871,FALSE,FALSE,0.363617860551086,FALSE,FALSE,0.253827578497154,FALSE,FALSE,0.251607720193544
"M.j",0.14077,FALSE,FALSE,FALSE,0.174667478623518,FALSE,FALSE,0.260352351503744,FALSE,FALSE,0.416372549469863,FALSE,FALSE,0.153954967866034,FALSE,FALSE,0.221161604490194,FALSE,FALSE,0.058750243705519
"N.a",0.05918,FALSE,FALSE,FALSE,0.0797623328687551,TRUE,FALSE,0.0149081597430047,FALSE,FALSE,0.287312145279516,TRUE,FALSE,0.00959258632034299,FALSE,FALSE,0.150751365712831,TRUE,FALSE,0.0063620049176063
"N.b",0.16667,FALSE,FALSE,TRUE,2.292202074118e-18,FALSE,TRUE,7.73449797113814e-17,FALSE,TRUE,9.35706067458024e-11,FALSE,TRUE,6.6206145056983e-10,FALSE,TRUE,0.000739263329720997,FALSE,TRUE,0.00170054638929559
"N.c",0.06034,FALSE,FALSE,FALSE,0.526078666797736,FALSE,FALSE,0.330494758589927,FALSE,FALSE,0.704471282428405,FALSE,FALSE,0.197084966450789,FALSE,FALSE,0.443374588148284,FALSE,FALSE,0.074722298128979
"N.d",0.14537,FALSE,FALSE,FALSE,0.957449678533299,FALSE,FALSE,0.504914243998026,FALSE,FALSE,0.951812929754308,FALSE,FALSE,0.912054771431542,FALSE,FALSE,0.519944920984478,FALSE,FALSE,0.470138110074539
"N.e",0.0344,FALSE,TRUE,FALSE,0.00430914377707214,TRUE,FALSE,0.0150798407536634,FALSE,FALSE,0.0595566705157746,TRUE,FALSE,0.00968050801986786,TRUE,FALSE,0.0370361622110222,TRUE,FALSE,0.00634820715591666
"N.f",0.15932,FALSE,FALSE,TRUE,4.65335737201293e-05,FALSE,TRUE,0.000127849713662799,FALSE,TRUE,0.00379463122880748,FALSE,TRUE,0.0080797772541378,FALSE,FALSE,0.168797795353715,FALSE,FALSE,0.273768052901815
"N.g",0.09867,FALSE,TRUE,FALSE,0.00167459064698594,TRUE,FALSE,0.0424738182571807,TRUE,FALSE,0.038199030115563,TRUE,FALSE,0.0266767961307939,TRUE,FALSE,0.027325239290503,TRUE,FALSE,0.0155960211952362
"N.h",0.14668,FALSE,FALSE,FALSE,0.946788598230497,FALSE,FALSE,0.868746110729643,FALSE,FALSE,0.961365618614123,FALSE,FALSE,0.785156867349748,FALSE,FALSE,0.663600270801211,FALSE,FALSE,0.416169453227351
"N.i",0.07103,FALSE,FALSE,FALSE,0.595819333761038,FALSE,FALSE,0.1885849786242,FALSE,FALSE,0.733425591858474,FALSE,FALSE,0.514119720729069,FALSE,FALSE,0.750018283143381,FALSE,FALSE,0.75424624235891
"N.j",0.01838,TRUE,FALSE,FALSE,0.956050256214747,FALSE,FALSE,0.446707979036184,FALSE,FALSE,0.950356855016918,FALSE,FALSE,0.279568752295418,FALSE,FALSE,0.523910727150603,FALSE,FALSE,0.133686648980604
"O.a",0.07994,FALSE,FALSE,FALSE,0.783153269024263,FALSE,FALSE,0.83549134472609,FALSE,FALSE,0.847169149699437,FALSE,FALSE,0.801869628783665,FALSE,FALSE,0.51370830169319,FALSE,FALSE,0.392706946253577
"O.b",0.02049,FALSE,FALSE,FALSE,0.557229852842,FALSE,FALSE,0.352897818314874,FALSE,FALSE,0.691626349409482,FALSE,FALSE,0.728046658730582,FALSE,FALSE,0.829542547662584,FALSE,FALSE,0.676875263819431
"O.c",0.05741,FALSE,FALSE,FALSE,0.45317507733848,FALSE,FALSE,0.138465167043803,FALSE,FALSE,0.626335374155755,FALSE,FALSE,0.412577274345322,FALSE,FALSE,0.82225086886762,FALSE,FALSE,0.788102349452103
"O.d",0.14277,FALSE,FALSE,FALSE,0.580771993319992,FALSE,FALSE,0.879241189718773,FALSE,FALSE,0.737097673651401,FALSE,FALSE,0.565928964219799,FALSE,FALSE,0.462657605242628,FALSE,FALSE,0.19593046622973
"O.e",0.05265,FALSE,FALSE,FALSE,0.482470145485886,FALSE,FALSE,0.818228053518968,FALSE,FALSE,0.62481935239498,FALSE,FALSE,0.800951840805284,FALSE,FALSE,0.345590246418614,FALSE,FALSE,0.342657392523329
"O.f",0.14361,FALSE,FALSE,TRUE,0.00054530173472062,FALSE,TRUE,0.000800428092594286,FALSE,TRUE,0.013501112713834,FALSE,TRUE,0.0213436100339926,FALSE,FALSE,0.221646937104733,FALSE,FALSE,0.329034422664833
"O.g",0.0312,FALSE,FALSE,FALSE,0.422359465506017,FALSE,FALSE,0.824543168893404,FALSE,FALSE,0.58350094245202,FALSE,FALSE,0.791952038867606,FALSE,FALSE,0.304283730172259,FALSE,FALSE,0.309756536196608
"O.h",0.15718,FALSE,FALSE,FALSE,0.0990576811659621,FALSE,FALSE,0.337106752849995,FALSE,FALSE,0.251187246355378,FALSE,FALSE,0.695939470681423,FALSE,FALSE,0.744944388814128,FALSE,FALSE,0.753761642480817
"O.i",0.05822,FALSE,TRUE,FALSE,0.000405019531114048,TRUE,FALSE,0.0394195491742111,TRUE,FALSE,0.0182553283512503,TRUE,FALSE,0.0246409557615099,TRUE,FALSE,0.0145374864475494,TRUE,FALSE,0.0140961619483044
"O.j",0.15939,FALSE,FALSE,TRUE,8.95221483509347e-30,FALSE,TRUE,1.82993552283662e-28,FALSE,TRUE,3.58346196057835e-17,FALSE,TRUE,1.55837539036605e-16,FALSE,TRUE,7.62159976001132e-06,FALSE,TRUE,1.38662850621737e-05
"P.a",0.01617,TRUE,FALSE,FALSE,0.0929791128845724,FALSE,FALSE,0.830960692938168,FALSE,FALSE,0.245587987763882,FALSE,FALSE,0.823879800532696,FALSE,FALSE,0.759563851429541,FALSE,FALSE,0.460901809603259
"P.b",0.03871,FALSE,FALSE,FALSE,0.348043439815428,FALSE,FALSE,0.658122182130671,FALSE,FALSE,0.529165766408196,FALSE,FALSE,0.947547284782274,FALSE,FALSE,0.976446541584921,FALSE,FALSE,0.375488117404708
"P.c",0.21964,FALSE,FALSE,TRUE,0.00444668819550779,FALSE,TRUE,0.0218763455931489,FALSE,TRUE,0.0466019210980048,FALSE,FALSE,0.149507027327568,FALSE,FALSE,0.434600389561136,FALSE,FALSE,0.771995249669665
"P.d",0.04959,FALSE,FALSE,FALSE,0.349735968476927,FALSE,FALSE,0.170458763072666,FALSE,FALSE,0.542130459939002,FALSE,FALSE,0.486326086606961,FALSE,FALSE,0.862147742194902,FALSE,FALSE,0.732156156218844
"P.e",0.13251,FALSE,FALSE,TRUE,1.46003795156039e-05,FALSE,TRUE,8.00612387817975e-06,FALSE,TRUE,0.00192768327197169,FALSE,TRUE,0.00164292002725329,FALSE,FALSE,0.119530767286209,FALSE,FALSE,0.148007469076615
"P.f",0.1077,FALSE,FALSE,FALSE,0.0842968033080496,FALSE,FALSE,0.423777887195315,FALSE,FALSE,0.292908917036848,FALSE,FALSE,0.252527914998179,FALSE,FALSE,0.146832522504568,FALSE,FALSE,0.0884127146897462
"P.g",0.13995,FALSE,FALSE,FALSE,0.175996624609984,FALSE,FALSE,0.0857336869974656,FALSE,FALSE,0.353493092129647,FALSE,FALSE,0.325174471725574,FALSE,FALSE,0.886883789602174,FALSE,FALSE,0.996438551678258
"P.h",0.05273,FALSE,FALSE,TRUE,0.0090380995994281,FALSE,TRUE,0.0221559070757921,FALSE,FALSE,0.0594177553611335,FALSE,FALSE,0.135480601263848,FALSE,FALSE,0.33058795858136,FALSE,FALSE,0.567407509079725
"P.i",0.18163,FALSE,FALSE,FALSE,0.716452574068833,FALSE,FALSE,0.572662340990669,FALSE,FALSE,0.8211003239193,FALSE,FALSE,0.352789216617583,FALSE,FALSE,0.566042731040303,FALSE,FALSE,0.130786612476209
"P.j",0.02104,FALSE,FALSE,FALSE,0.074821582747075,FALSE,FALSE,0.583267374613257,FALSE,FALSE,0.218118419271111,FALSE,FALSE,0.959932534331626,FALSE,FALSE,0.730003809059974,FALSE,FALSE,0.572557868950023
"Q.a",0.10798,FALSE,TRUE,FALSE,0.00315475277191379,FALSE,FALSE,0.0854108490844301,FALSE,FALSE,0.0602910094631048,FALSE,FALSE,0.050587709964518,TRUE,FALSE,0.0337455210287916,TRUE,FALSE,0.0217405487507085
"Q.b",0.1608,FALSE,FALSE,TRUE,0.00932950732322975,FALSE,TRUE,0.0154522111596072,FALSE,FALSE,0.072212651570503,FALSE,FALSE,0.126254065849859,FALSE,FALSE,0.558513030797483,FALSE,FALSE,0.810549893819078
"Q.c",0.05502,FALSE,FALSE,FALSE,0.467189213228269,FALSE,FALSE,0.474033013924952,FALSE,FALSE,0.61651018511923,FALSE,FALSE,0.31404109339775,FALSE,FALSE,0.910361047352477,FALSE,FALSE,0.19777967041437
"Q.d",0.11585,FALSE,FALSE,FALSE,0.38688901439118,FALSE,FALSE,0.197223498856202,FALSE,FALSE,0.576876638793605,FALSE,FALSE,0.528679743294143,FALSE,FALSE,0.824124414652044,FALSE,FALSE,0.675892935349819
"Q.e",0.05875,FALSE,FALSE,FALSE,0.936594351995897,FALSE,FALSE,0.67487243742575,FALSE,FALSE,0.980578826146065,FALSE,FALSE,0.920569979154118,FALSE,FALSE,0.545808673598819,FALSE,FALSE,0.371307100026068
"Q.f",0.05496,FALSE,FALSE,FALSE,0.420483414859565,FALSE,FALSE,0.887751265752937,FALSE,FALSE,0.580615555846666,FALSE,FALSE,0.577186960077132,FALSE,FALSE,0.328011339744104,FALSE,FALSE,0.253189289508414
"Q.g",0.01493,TRUE,FALSE,FALSE,0.774859950403814,FALSE,FALSE,0.438268439404307,FALSE,FALSE,0.863309372193135,FALSE,FALSE,0.82497074788178,FALSE,FALSE,0.666224880997945,FALSE,FALSE,0.482573783011043
"Q.h",0.12925,FALSE,FALSE,FALSE,0.618018353354419,FALSE,FALSE,0.921516056490041,FALSE,FALSE,0.723379119294488,FALSE,FALSE,0.718720923589216,FALSE,FALSE,0.397319429203698,FALSE,FALSE,0.307194773919396
"Q.i",0.1046,FALSE,FALSE,TRUE,1.16756667101553e-05,FALSE,TRUE,0.00029892136943939,FALSE,TRUE,0.00184441554066241,FALSE,TRUE,0.0138310775806342,FALSE,FALSE,0.177663997236521,FALSE,FALSE,0.411685868353919
"Q.j",0.10802,FALSE,FALSE,FALSE,0.555919725078126,FALSE,FALSE,0.25758222707787,FALSE,FALSE,0.710961730967514,FALSE,FALSE,0.616103326883322,FALSE,FALSE,0.73382519837344,FALSE,FALSE,0.628328864490022
"R.a",0.09953,FALSE,FALSE,FALSE,0.750446433933066,FALSE,FALSE,0.128277965502954,FALSE,FALSE,0.826279196128007,FALSE,FALSE,0.078555428240821,FALSE,FALSE,0.455662274003313,TRUE,FALSE,0.0391514180568944
"R.b",0.02744,FALSE,FALSE,FALSE,0.544353269739357,FALSE,FALSE,0.90148400869266,FALSE,FALSE,0.716146330200947,FALSE,FALSE,0.747357656829249,FALSE,FALSE,0.454080945930201,FALSE,FALSE,0.27699220029781
"R.c",0.04161,FALSE,TRUE,FALSE,0.0268214286611563,TRUE,FALSE,0.028947596037264,FALSE,FALSE,0.170479539090183,TRUE,FALSE,0.0181030409114675,FALSE,FALSE,0.0905262303393088,TRUE,FALSE,0.0104210071284743
"R.d",0.02874,FALSE,FALSE,FALSE,0.360353287336789,FALSE,FALSE,0.777784286189958,FALSE,FALSE,0.587517376200066,FALSE,FALSE,0.492665950284222,FALSE,FALSE,0.34041451369162,FALSE,FALSE,0.174267486406243
"R.e",0.02316,FALSE,FALSE,FALSE,0.234809051996578,FALSE,FALSE,0.404518862893147,FALSE,FALSE,0.432043270830025,FALSE,FALSE,0.24235336483862,FALSE,FALSE,0.216702071688894,FALSE,FALSE,0.0924717833308462
"R.f",0.03292,FALSE,FALSE,TRUE,5.07135250398329e-05,FALSE,TRUE,0.000146058489890259,FALSE,TRUE,0.00414535008805922,FALSE,TRUE,0.00904149075340293,FALSE,FALSE,0.203225712158216,FALSE,FALSE,0.327789846706721
"R.g",0.10095,FALSE,FALSE,FALSE,0.15675478652214,FALSE,FALSE,0.101978956237901,FALSE,FALSE,0.342978266627487,FALSE,FALSE,0.36256161418476,FALSE,FALSE,0.960342866378552,FALSE,FALSE,0.842846524294887
