,,,,,,,,,"Net diversiffication, speciation, extinction,  number of shifts, and effective sample sizes estimated using BAMM",,,,,,,,,,,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (stem-group age),,,,,,,,,,,,,,,,,,Net diversiffication rates estimated using MS estimators (crown-group age),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simulated trees,,,,,Simulated rates,,,,Taxon sampling = 100%,,,,,,,Effective sample size,,Taxon sampling = 50%,,,,,,,Effective sample size,,Taxon sampling = 25%,,,,,,,Effective sample size,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,Taxon sampling = 100%,,,,,,Taxon sampling = 50%,,,,,,Taxon sampling = 25%,,,,,,,,,,,,,,,,,,,,,,,,,,
Backbone tree,Clade,No. of tips,Age (stem),Age (crown),Speciation,Extinction,Fraction,Net Div.,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,Net Div.,(Error),Speciation,(Error),Extinction ,(Error),No. of Shifts ,Rate shifts,Log-likelihood,epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),epsilon = 0,(Error),epsilon = 0.5,(Error),epsilon = 0.9,(Error),,,,,,,,,,,,,,,,,,,,,
,i,214,80.497,45.044,0.14415,0.03514,0.24378,0.10901,0.08769,-19.56%,0.12519,-13.15%,0.03750,6.71%,,1011,661,0.08638,-20.76%,0.13375,-7.21%,0.04737,34.80%,,2658,1765,0.08425,-22.71%,0.13936,-3.32%,0.05511,56.83%,,4501,1713,0.06666,-38.85%,0.05811,-46.69%,0.03857,-64.62%,0.06666,-38.85%,0.05811,-46.69%,0.03857,-64.62%,0.06666,-38.85%,0.05811,-46.69%,0.03857,-64.62%,0.10374,-4.83%,0.09745,-10.61%,0.06778,-37.82%,0.10374,-4.83%,0.09745,-10.61%,0.06778,-37.82%,0.10374,-4.83%,0.09745,-10.61%,0.06778,-37.82%,,,,,,,,,,,,,,,,,,,,,
,j,247,80.497,74.233,0.11808,0.06199,0.52497,0.05609,0.08632,53.88%,0.12380,4.84%,0.03748,-39.54%,,1011,661,0.08472,51.03%,0.13208,11.85%,0.04736,-23.60%,,2658,1765,0.08221,46.56%,0.13733,16.30%,0.05512,-11.09%,,4501,1713,0.06844,22.02%,0.05988,6.76%,0.04028,-28.19%,0.06844,22.02%,0.05988,6.76%,0.04028,-28.19%,0.06844,22.02%,0.05988,6.76%,0.04028,-28.19%,0.06488,15.67%,0.06105,8.84%,0.04299,-23.36%,0.06488,15.67%,0.06105,8.84%,0.04299,-23.36%,0.06488,15.67%,0.06105,8.84%,0.04299,-23.36%,,,,,,,,,,,,,,,,,,,,,
D,a,58,100,56.825,0.21831,0.18983,0.86954,0.02848,0.04114,44.46%,0.11612,-46.81%,0.07498,-60.50%,1,1558,1199,0.05262,84.76%,0.09164,-58.02%,0.03902,-79.44%,1,1479,1030,0.04751,66.82%,0.10791,-50.57%,0.06039,-68.19%,1,475,283,0.04060,42.57%,0.03384,18.83%,0.01902,-33.21%,0.04060,42.57%,0.03384,18.83%,0.01902,-33.21%,0.04060,42.57%,0.03384,18.83%,0.01902,-33.21%,0.05926,108.06%,0.05446,91.22%,0.03256,14.33%,0.05926,108.06%,0.05446,91.22%,0.03256,14.33%,0.05926,108.06%,0.05446,91.22%,0.03256,14.33%,,,,,,,,,,,,,,,,,,,,,
,b,70,21.591,21.438,0.26026,0.08736,0.33567,0.17290,0.18632,7.76%,0.27601,6.05%,0.08969,2.67%,,1558,1199,0.19204,11.07%,0.26466,1.69%,0.07262,-16.87%,,1479,1030,0.19967,15.48%,0.23918,-8.10%,0.03951,-54.77%,,475,283,0.19678,13.81%,0.16533,-4.38%,0.09573,-44.63%,0.19678,13.81%,0.16533,-4.38%,0.09573,-44.63%,0.19678,13.81%,0.16533,-4.38%,0.09573,-44.63%,0.16584,-4.08%,0.15301,-11.50%,0.09400,-45.63%,0.21198,22.61%,0.19558,13.12%,0.12016,-30.50%,0.21198,22.61%,0.19558,13.12%,0.12016,-30.50%,,,,,,,,,,,,,,,,,,,,,
,c,30,21.591,20.407,0.22278,0.14792,0.66396,0.07486,0.18596,148.39%,0.27565,23.73%,0.08970,-39.36%,,1558,1199,0.19030,154.20%,0.26294,18.02%,0.07264,-50.89%,,1479,1030,0.19854,165.20%,0.23798,6.82%,0.03944,-73.34%,,475,283,0.15753,110.42%,0.12695,69.57%,0.06304,-15.80%,0.15753,110.42%,0.12695,69.57%,0.06304,-15.80%,0.15753,110.42%,0.12695,69.57%,0.06304,-15.80%,0.13270,77.25%,0.12002,60.32%,0.06413,-14.33%,0.13270,77.25%,0.12002,60.32%,0.06413,-14.33%,0.13270,77.25%,0.12002,60.32%,0.06413,-14.33%,,,,,,,,,,,,,,,,,,,,,
,d,1333,33.747,27.270,0.27086,0.09083,0.33533,0.18003,0.18749,4.14%,0.27708,2.30%,0.08959,-1.36%,,1558,1199,0.19202,6.66%,0.26449,-2.35%,0.07247,-20.21%,,1479,1030,0.20000,11.09%,0.23965,-11.52%,0.03966,-56.34%,,475,283,0.21321,18.43%,0.19270,7.04%,0.14518,-19.36%,0.21321,18.43%,0.19270,7.04%,0.14518,-19.36%,0.21321,18.43%,0.19270,7.04%,0.14518,-19.36%,0.23843,32.44%,0.22791,26.59%,0.17778,-1.25%,0.23843,32.44%,0.22791,26.59%,0.17778,-1.25%,0.23843,32.44%,0.22791,26.59%,0.17778,-1.25%,,,,,,,,,,,,,,,,,,,,,
,e,53,29.244,17.333,0.24134,0.07822,0.32411,0.16312,0.18696,14.61%,0.27627,14.47%,0.08932,14.19%,,1558,1199,0.19134,17.30%,0.26337,9.13%,0.07203,-7.92%,,1479,1030,0.21083,29.25%,0.24438,1.26%,0.03354,-57.12%,,475,283,0.13576,-16.77%,0.11270,-30.91%,0.06239,-61.75%,0.13576,-16.77%,0.11270,-30.91%,0.06239,-61.75%,0.13576,-16.77%,0.11270,-30.91%,0.06239,-61.75%,0.18907,15.91%,0.17342,6.32%,0.10228,-37.30%,0.18907,15.91%,0.17342,6.32%,0.10228,-37.30%,0.18907,15.91%,0.17342,6.32%,0.10228,-37.30%,,,,,,,,,,,,,,,,,,,,,
,f,803,26.75,23.168,0.29082,0.05641,0.19397,0.23441,0.19289,-17.71%,0.27760,-4.54%,0.08471,50.17%,,1558,1199,0.19967,-14.82%,0.26650,-8.36%,0.06683,18.47%,,1479,1030,0.21499,-8.29%,0.24725,-14.98%,0.03227,-42.80%,,475,283,0.25003,6.66%,0.22416,-4.37%,0.16437,-29.88%,0.25003,6.66%,0.22416,-4.37%,0.16437,-29.88%,0.25003,6.66%,0.22416,-4.37%,0.16437,-29.88%,0.25877,10.39%,0.24640,5.12%,0.18757,-19.98%,0.25877,10.39%,0.24640,5.12%,0.18757,-19.98%,0.25877,10.39%,0.24640,5.12%,0.18757,-19.98%,,,,,,,,,,,,,,,,,,,,,
,g,69,26.75,26.192,0.13925,0.00486,0.03491,0.13439,0.18569,38.17%,0.27369,96.55%,0.08800,1710.42%,,1558,1199,0.19059,41.82%,0.26251,88.52%,0.07193,1379.66%,,1479,1030,0.19704,46.62%,0.23553,69.15%,0.03850,691.99%,,475,283,0.15828,17.78%,0.13291,-1.10%,0.07679,-42.86%,0.15828,17.78%,0.13291,-1.10%,0.07679,-42.86%,0.15828,17.78%,0.13291,-1.10%,0.07679,-42.86%,0.13519,0.60%,0.12470,-7.21%,0.07645,-43.11%,0.13519,0.60%,0.12470,-7.21%,0.07645,-43.11%,0.13519,0.60%,0.12470,-7.21%,0.07645,-43.11%,,,,,,,,,,,,,,,,,,,,,
,h,11,19.267,9.571,0.22023,0.15319,0.69562,0.06703,0.18822,180.79%,0.27996,27.12%,0.09173,-40.12%,,1558,1199,0.18899,181.93%,0.26753,21.48%,0.07854,-48.73%,,1479,1030,0.12859,91.83%,0.19482,-11.54%,0.06622,-56.77%,,475,283,0.12446,85.66%,0.09300,38.73%,0.03598,-46.33%,0.12446,85.66%,0.09300,38.73%,0.03598,-46.33%,0.12446,85.66%,0.09300,38.73%,0.03598,-46.33%,0.17812,165.72%,0.15601,132.73%,0.06680,-0.34%,0.17812,165.72%,0.15601,132.73%,0.06680,-0.34%,0.19759,194.76%,0.17306,158.17%,0.07410,10.55%,,,,,,,,,,,,,,,,,,,,,
,i,37,19.267,15.289,0.21870,0.12827,0.58651,0.09043,0.18663,106.39%,0.27839,27.29%,0.09175,-28.47%,,1558,1199,0.18647,106.20%,0.26493,21.14%,0.07846,-38.83%,,1479,1030,0.11735,29.77%,0.18166,-16.94%,0.06431,-49.87%,,475,283,0.18741,107.25%,0.15282,69.00%,0.07921,-12.41%,0.18741,107.25%,0.15282,69.00%,0.07921,-12.41%,0.18741,107.25%,0.15282,69.00%,0.07921,-12.41%,0.19085,111.05%,0.17357,91.94%,0.09642,6.62%,0.19085,111.05%,0.17357,91.94%,0.09642,6.62%,0.19085,111.05%,0.17357,91.94%,0.09642,6.62%,,,,,,,,,,,,,,,,,,,,,
,j,125,78.96,65.060,0.07615,0.02387,0.31346,0.05228,0.04175,-20.14%,0.11297,48.35%,0.07121,198.35%,,1558,1199,0.05327,1.90%,0.09179,20.54%,0.03852,61.37%,,1479,1030,0.04849,-7.25%,0.10859,42.61%,0.06010,151.80%,,475,283,0.06115,16.97%,0.05247,0.37%,0.03287,-37.13%,0.06115,16.97%,0.05247,0.37%,0.03287,-37.13%,0.06115,16.97%,0.05247,0.37%,0.03287,-37.13%,0.06356,21.58%,0.05925,13.33%,0.03910,-25.21%,0.06356,21.58%,0.05925,13.33%,0.03910,-25.21%,0.06356,21.58%,0.05925,13.33%,0.03910,-25.21%,,,,,,,,,,,,,,,,,,,,,
E,a,1305,100,97.684,0.07165,0.00308,0.04301,0.06857,0.06643,-3.12%,0.07449,3.97%,0.00807,161.82%,2,4501,3816,0.06339,-7.56%,0.07713,7.65%,0.01374,345.96%,2,3697,4501,0.06396,-6.73%,0.07839,9.41%,0.01444,368.55%,2,412,230,0.07174,4.63%,0.06482,-5.47%,0.04878,-28.85%,0.07174,4.63%,0.06482,-5.47%,0.04878,-28.85%,0.07174,4.63%,0.06482,-5.47%,0.04878,-28.85%,0.06634,-3.24%,0.06341,-7.53%,0.04941,-27.93%,0.06634,-3.24%,0.06341,-7.53%,0.04941,-27.93%,0.06634,-3.24%,0.06341,-7.53%,0.04941,-27.93%,,,,,,,,,,,,,,,,,,,,,
,b,10,23.746,19.441,0.13932,0.09586,0.68803,0.04346,0.09105,109.47%,0.17075,22.56%,0.07970,-16.85%,,4501,3816,0.09103,109.44%,0.17204,23.49%,0.08101,-15.49%,,3697,4501,0.09473,117.96%,0.21405,53.64%,0.11932,24.47%,,412,230,0.09697,123.10%,0.07179,65.17%,0.02703,-37.81%,0.09697,123.10%,0.07179,65.17%,0.02703,-37.81%,0.09697,123.10%,0.07179,65.17%,0.02703,-37.81%,0.08279,90.47%,0.07227,66.26%,0.03023,-30.44%,0.08279,90.47%,0.07227,66.26%,0.03023,-30.44%,0.11833,172.23%,0.10329,137.64%,0.04321,-0.58%,,,,,,,,,,,,,,,,,,,,,
,c,111,23.746,23.321,0.17722,0.03791,0.21392,0.13931,0.09222,-33.80%,0.17190,-3.00%,0.07968,110.20%,,4501,3816,0.09218,-33.83%,0.17321,-2.26%,0.08102,113.73%,,3697,4501,0.09476,-31.98%,0.21411,20.82%,0.11935,214.84%,,412,230,0.19833,42.37%,0.16952,21.69%,0.10465,-24.88%,0.19833,42.37%,0.16952,21.69%,0.10465,-24.88%,0.19833,42.37%,0.16952,21.69%,0.10465,-24.88%,0.17222,23.63%,0.16023,15.02%,0.10434,-25.10%,0.17222,23.63%,0.16023,15.02%,0.10434,-25.10%,0.17222,23.63%,0.16023,15.02%,0.10434,-25.10%,,,,,,,,,,,,,,,,,,,,,
,d,237,59.503,49.853,0.18852,0.12945,0.68665,0.05907,0.08960,51.68%,0.16947,-10.10%,0.07987,-38.30%,,4501,3816,0.08980,52.02%,0.16970,-9.98%,0.07990,-38.28%,,3697,4501,0.09090,53.88%,0.20935,11.05%,0.11844,-8.50%,,412,230,0.09190,55.56%,0.08032,35.96%,0.05383,-8.88%,0.09190,55.56%,0.08032,35.96%,0.05383,-8.88%,0.09190,55.56%,0.08032,35.96%,0.05383,-8.88%,0.09578,62.14%,0.09008,52.49%,0.06321,7.01%,0.09578,62.14%,0.09008,52.49%,0.06321,7.01%,0.09578,62.14%,0.09008,52.49%,0.06321,7.01%,,,,,,,,,,,,,,,,,,,,,
,e,475,26.701,26.475,0.21837,0.01726,0.07904,0.20111,0.19078,-5.13%,0.22782,4.33%,0.03704,114.59%,,4501,3816,0.18530,-7.86%,0.25018,14.57%,0.06488,275.91%,,3697,4501,0.15460,-23.12%,0.26099,19.52%,0.10639,516.42%,,412,230,0.23083,14.78%,0.20495,1.91%,0.14529,-27.75%,0.23083,14.78%,0.20495,1.91%,0.14529,-27.75%,0.23083,14.78%,0.20495,1.91%,0.14529,-27.75%,0.20661,2.74%,0.19582,-2.63%,0.14459,-28.10%,0.20661,2.74%,0.19582,-2.63%,0.14459,-28.10%,0.20661,2.74%,0.19582,-2.63%,0.14459,-28.10%,,,,,,,,,,,,,,,,,,,,,
,f,18,26.701,16.779,0.18162,0.13468,0.74153,0.04694,0.18886,302.31%,0.22700,24.98%,0.03814,-71.68%,,4501,3816,0.18139,286.40%,0.24708,36.04%,0.06570,-51.22%,,3697,4501,0.15395,227.96%,0.26077,43.58%,0.10682,-20.68%,,412,230,0.10825,130.60%,0.08432,79.61%,0.03720,-20.76%,0.10825,130.60%,0.08432,79.61%,0.03720,-20.76%,0.10825,130.60%,0.08432,79.61%,0.03720,-20.76%,0.13095,178.96%,0.11664,148.48%,0.05605,19.41%,0.13095,178.96%,0.11664,148.48%,0.05605,19.41%,0.13095,178.96%,0.11664,148.48%,0.05605,19.41%,,,,,,,,,,,,,,,,,,,,,
,g,16,42.654,21.300,0.16598,0.07590,0.45731,0.09007,0.09032,0.27%,0.16977,2.28%,0.07945,4.67%,,4501,3816,0.09111,1.15%,0.17070,2.84%,0.07959,4.86%,,3697,4501,0.14847,64.83%,0.25591,54.18%,0.10744,41.54%,,412,230,0.06500,-27.84%,0.05017,-44.30%,0.02148,-76.15%,0.06500,-27.84%,0.05017,-44.30%,0.02148,-76.15%,0.06500,-27.84%,0.05017,-44.30%,0.02148,-76.15%,0.09763,8.39%,0.08662,-3.83%,0.04053,-55.00%,0.09763,8.39%,0.08662,-3.83%,0.04053,-55.00%,0.09763,8.39%,0.08662,-3.83%,0.04053,-55.00%,,,,,,,,,,,,,,,,,,,,,
,h,61,39.53,38.363,0.12230,0.04188,0.34243,0.08042,0.09033,12.32%,0.17012,39.10%,0.07979,90.53%,,4501,3816,0.09030,12.28%,0.17018,39.15%,0.07988,90.74%,,3697,4501,0.09218,14.63%,0.21062,72.21%,0.11843,182.80%,,412,230,0.10399,29.31%,0.08687,8.02%,0.04923,-38.79%,0.10399,29.31%,0.08687,8.02%,0.04923,-38.79%,0.10399,29.31%,0.08687,8.02%,0.04923,-38.79%,0.08909,10.78%,0.08197,1.92%,0.04938,-38.60%,0.08909,10.78%,0.08197,1.92%,0.04938,-38.60%,0.08909,10.78%,0.08197,1.92%,0.04938,-38.60%,,,,,,,,,,,,,,,,,,,,,
,i,38,29.312,22.024,0.14665,0.05875,0.40063,0.08790,0.09124,3.81%,0.17102,16.62%,0.07978,35.79%,,4501,3816,0.09160,4.21%,0.17153,16.97%,0.07994,36.06%,,3697,4501,0.09368,6.58%,0.21211,44.64%,0.11843,101.58%,,412,230,0.12410,41.19%,0.10134,15.29%,0.05280,-39.93%,0.12410,41.19%,0.10134,15.29%,0.05280,-39.93%,0.12410,41.19%,0.10134,15.29%,0.05280,-39.93%,0.13370,52.10%,0.12168,38.43%,0.06791,-22.74%,0.13370,52.10%,0.12168,38.43%,0.06791,-22.74%,0.13370,52.10%,0.12168,38.43%,0.06791,-22.74%,,,,,,,,,,,,,,,,,,,,,
,j,13,29.312,18.408,0.19061,0.16359,0.85823,0.02702,0.09037,234.43%,0.17021,-10.70%,0.07984,-51.20%,,4501,3816,0.09091,236.40%,0.17082,-10.38%,0.07992,-51.15%,,3697,4501,0.09238,241.84%,0.21081,10.59%,0.11843,-27.61%,,412,230,0.08751,223.81%,0.06639,145.66%,0.02690,-0.46%,0.08751,223.81%,0.06639,145.66%,0.02690,-0.46%,0.08751,223.81%,0.06639,145.66%,0.02690,-0.46%,0.10168,276.28%,0.08958,231.51%,0.03993,47.77%,0.10168,276.28%,0.08958,231.51%,0.03993,47.77%,0.10168,276.28%,0.08958,231.51%,0.03993,47.77%,,,,,,,,,,,,,,,,,,,,,
F,a,122,90.958,46.559,0.26355,0.22979,0.87193,0.03375,0.09086,169.18%,0.17077,-35.20%,0.07991,-65.23%,1,531,381,0.08075,139.25%,0.17512,-33.55%,0.09437,-58.93%,1,509,353,0.08881,163.13%,0.15167,-42.45%,0.06286,-72.65%,1,1104,920,0.05282,56.48%,0.04529,34.17%,0.02828,-16.20%,0.05282,56.48%,0.04529,34.17%,0.02828,-16.20%,0.05282,56.48%,0.04529,34.17%,0.02828,-16.20%,0.08829,161.59%,0.08227,143.74%,0.05415,60.43%,0.08829,161.59%,0.08227,143.74%,0.05415,60.43%,0.08829,161.59%,0.08227,143.74%,0.05415,60.43%,,,,,,,,,,,,,,,,,,,,,
,b,11,43.649,17.716,0.16201,0.13154,0.81191,0.03047,0.16406,438.37%,0.23216,43.30%,0.06810,-48.23%,,531,381,0.15900,421.76%,0.23155,42.92%,0.07256,-44.84%,,509,353,0.15941,423.11%,0.21426,32.25%,0.05485,-58.30%,,1104,920,0.05494,80.28%,0.04105,34.71%,0.01588,-47.89%,0.05494,80.28%,0.04105,34.71%,0.01588,-47.89%,0.05494,80.28%,0.04105,34.71%,0.01588,-47.89%,0.09622,215.77%,0.08428,176.57%,0.03609,18.43%,0.09622,215.77%,0.08428,176.57%,0.03609,18.43%,0.09622,215.77%,0.08428,176.57%,0.03609,18.43%,,,,,,,,,,,,,,,,,,,,,
,c,20,26.06,20.706,0.12722,0.01030,0.08095,0.11692,0.13906,18.93%,0.20872,64.06%,0.06967,576.45%,,531,381,0.15106,29.19%,0.22406,76.11%,0.07300,608.78%,,509,353,0.14552,24.45%,0.20075,57.79%,0.05523,436.27%,,1104,920,0.11495,-1.69%,0.09023,-22.83%,0.04086,-65.06%,0.11495,-1.69%,0.09023,-22.83%,0.04086,-65.06%,0.11495,-1.69%,0.09023,-22.83%,0.04086,-65.06%,0.11121,-4.89%,0.09939,-15.00%,0.04888,-58.19%,0.11121,-4.89%,0.09939,-15.00%,0.04888,-58.19%,0.11121,-4.89%,0.09939,-15.00%,0.04888,-58.19%,,,,,,,,,,,,,,,,,,,,,
,d,30,23.346,22.147,0.14386,0.06835,0.47510,0.07551,0.16515,118.70%,0.23179,61.12%,0.06664,-2.50%,,531,381,0.16915,124.00%,0.23983,66.71%,0.07069,3.42%,,509,353,0.17192,127.68%,0.22556,56.79%,0.05363,-21.53%,,1104,920,0.14568,92.93%,0.11740,55.47%,0.05830,-22.80%,0.14568,92.93%,0.11740,55.47%,0.05830,-22.80%,0.14568,92.93%,0.11740,55.47%,0.05830,-22.80%,0.12227,61.93%,0.11059,46.46%,0.05910,-21.74%,0.12227,61.93%,0.11059,46.46%,0.05910,-21.74%,0.12227,61.93%,0.11059,46.46%,0.05910,-21.74%,,,,,,,,,,,,,,,,,,,,,
,e,353,23.346,22.875,0.25377,0.07842,0.30903,0.17535,0.17509,-0.14%,0.24194,-4.66%,0.06685,-14.75%,,531,381,0.16994,-3.08%,0.24035,-5.29%,0.07041,-10.21%,,509,353,0.17267,-1.53%,0.22641,-10.78%,0.05374,-31.47%,,1104,920,0.25128,43.31%,0.22171,26.44%,0.15373,-12.33%,0.25128,43.31%,0.22171,26.44%,0.15373,-12.33%,0.25128,43.31%,0.22171,26.44%,0.15373,-12.33%,0.22616,28.98%,0.21369,21.87%,0.15466,-11.80%,0.22616,28.98%,0.21369,21.87%,0.15466,-11.80%,0.22616,28.98%,0.21369,21.87%,0.15466,-11.80%,,,,,,,,,,,,,,,,,,,,,
,f,12,19.081,15.721,0.16544,0.12647,0.76443,0.03897,0.09625,146.96%,0.17328,4.74%,0.07704,-39.09%,,531,381,0.09730,149.66%,0.16149,-2.39%,0.06419,-49.25%,,509,353,0.10006,156.75%,0.15433,-6.72%,0.05427,-57.09%,,1104,920,0.13023,234.15%,0.09810,151.71%,0.03888,-0.23%,0.13023,234.15%,0.09810,151.71%,0.03888,-0.23%,0.13023,234.15%,0.09810,151.71%,0.03888,-0.23%,0.11398,192.44%,0.10013,156.93%,0.04379,12.35%,0.11398,192.44%,0.10013,156.93%,0.04379,12.35%,0.14112,262.10%,0.12398,218.13%,0.05422,39.12%,,,,,,,,,,,,,,,,,,,,,
,g,10,19.081,6.158,0.17038,0.09842,0.57763,0.07197,0.09674,34.43%,0.17376,1.98%,0.07702,-21.74%,,531,381,0.09945,38.20%,0.16373,-3.90%,0.06428,-34.68%,,509,353,0.09752,35.52%,0.15163,-11.01%,0.05410,-45.03%,,1104,920,0.12068,67.69%,0.08934,24.15%,0.03364,-53.26%,0.12068,67.69%,0.08934,24.15%,0.03364,-53.26%,0.12068,67.69%,0.08934,24.15%,0.03364,-53.26%,0.26137,263.19%,0.22815,217.03%,0.09546,32.64%,0.34492,379.28%,0.30109,318.38%,0.12597,75.04%,0.34492,379.28%,0.30109,318.38%,0.12597,75.04%,,,,,,,,,,,,,,,,,,,,,
,h,643,45.829,41.250,0.17336,0.04730,0.27286,0.12606,0.10290,-18.37%,0.17503,0.97%,0.07214,52.50%,,531,381,0.11365,-9.84%,0.16259,-6.21%,0.04894,3.47%,,509,353,0.11071,-12.18%,0.16183,-6.65%,0.05112,8.07%,,1104,920,0.14109,11.93%,0.12600,-0.04%,0.09115,-27.69%,0.14109,11.93%,0.12600,-0.04%,0.09115,-27.69%,0.14109,11.93%,0.12600,-0.04%,0.09115,-27.69%,0.13995,11.02%,0.13301,5.52%,0.10003,-20.65%,0.13995,11.02%,0.13301,5.52%,0.10003,-20.65%,0.13995,11.02%,0.13301,5.52%,0.10003,-20.65%,,,,,,,,,,,,,,,,,,,,,
,i,52,45.829,39.730,0.25812,0.19047,0.73792,0.06765,0.09494,40.34%,0.17183,-33.43%,0.07689,-59.63%,,531,381,0.09847,45.56%,0.16163,-37.38%,0.06316,-66.84%,,509,353,0.09872,45.93%,0.15209,-41.08%,0.05336,-71.98%,,1104,920,0.08622,27.44%,0.07151,5.70%,0.03946,-41.67%,0.08622,27.44%,0.07151,5.70%,0.03946,-41.67%,0.08622,27.44%,0.07151,5.70%,0.03946,-41.67%,0.08201,21.22%,0.07519,11.15%,0.04421,-34.65%,0.08201,21.22%,0.07519,11.15%,0.04421,-34.65%,0.08201,21.22%,0.07519,11.15%,0.04421,-34.65%,,,,,,,,,,,,,,,,,,,,,
,j,275,58.624,49.425,0.14731,0.07343,0.49845,0.07388,0.09350,26.55%,0.17147,16.40%,0.07797,6.19%,,531,381,0.09401,27.24%,0.16244,10.27%,0.06843,-6.80%,,509,353,0.09569,29.51%,0.15125,2.67%,0.05556,-24.33%,,1104,920,0.09581,29.68%,0.08405,13.76%,0.05708,-22.74%,0.09581,29.68%,0.08405,13.76%,0.05708,-22.74%,0.09581,29.68%,0.08405,13.76%,0.05708,-22.74%,0.09962,34.83%,0.09386,27.04%,0.06667,-9.77%,0.09962,34.83%,0.09386,27.04%,0.06667,-9.77%,0.09962,34.83%,0.09386,27.04%,0.06667,-9.77%,,,,,,,,,,,,,,,,,,,,,
G,a,74,91.001,79.076,0.27365,0.24317,0.88861,0.03048,0.04709,54.50%,0.23792,-13.06%,0.19083,-21.52%,3,562,168,0.05556,82.28%,0.16678,-39.05%,0.11122,-54.26%,3,821,474,0.05528,81.34%,0.11674,-57.34%,0.06147,-74.72%,2,350,476,0.04730,55.16%,0.03983,30.66%,0.02326,-23.71%,0.04730,55.16%,0.03983,30.66%,0.02326,-23.71%,0.04730,55.16%,0.03983,30.66%,0.02326,-23.71%,0.04566,49.81%,0.04218,38.37%,0.02611,-14.34%,0.04566,49.81%,0.04218,38.37%,0.02611,-14.34%,0.04566,49.81%,0.04218,38.37%,0.02611,-14.34%,,,,,,,,,,,,,,,,,,,,,
,b,99,70.011,64.083,0.09342,0.03815,0.40836,0.05527,0.05598,1.28%,0.09461,1.28%,0.03864,1.27%,,562,168,0.05640,2.05%,0.08678,-7.10%,0.03038,-20.36%,,821,474,0.05684,2.85%,0.08155,-12.70%,0.02471,-35.23%,,350,476,0.06564,18.75%,0.05588,1.10%,0.03399,-38.51%,0.06564,18.75%,0.05588,1.10%,0.03399,-38.51%,0.06564,18.75%,0.05588,1.10%,0.03399,-38.51%,0.06089,10.17%,0.05654,2.30%,0.03633,-34.27%,0.06089,10.17%,0.05654,2.30%,0.03633,-34.27%,0.06089,10.17%,0.05654,2.30%,0.03633,-34.27%,,,,,,,,,,,,,,,,,,,,,
,c,116,70.011,52.858,0.08223,0.00763,0.09282,0.07460,0.05563,-25.43%,0.09427,14.64%,0.03864,406.22%,,562,168,0.05618,-24.69%,0.08653,5.23%,0.03035,297.64%,,821,474,0.05652,-24.24%,0.08109,-1.39%,0.02457,221.94%,,350,476,0.06790,-8.98%,0.05812,-22.09%,0.03608,-51.64%,0.06790,-8.98%,0.05812,-22.09%,0.03608,-51.64%,0.06790,-8.98%,0.05812,-22.09%,0.03608,-51.64%,0.07682,2.98%,0.07152,-4.12%,0.04681,-37.25%,0.07682,2.98%,0.07152,-4.12%,0.04681,-37.25%,0.07682,2.98%,0.07152,-4.12%,0.04681,-37.25%,,,,,,,,,,,,,,,,,,,,,
,d,52,69.492,67.693,0.07994,0.05689,0.71164,0.02305,0.05699,147.24%,0.09546,19.41%,0.03847,-32.38%,,562,168,0.05699,147.21%,0.08716,9.03%,0.03018,-46.96%,,821,474,0.05759,149.81%,0.08223,2.86%,0.02464,-56.68%,,350,476,0.05686,146.66%,0.04716,104.58%,0.02602,12.89%,0.05686,146.66%,0.04716,104.58%,0.02602,12.89%,0.05686,146.66%,0.04716,104.58%,0.02602,12.89%,0.04813,108.79%,0.04413,91.44%,0.02595,12.56%,0.04813,108.79%,0.04413,91.44%,0.02595,12.56%,0.04813,108.79%,0.04413,91.44%,0.02595,12.56%,,,,,,,,,,,,,,,,,,,,,
,e,1297,69.492,60.788,0.11160,0.01878,0.16826,0.09282,0.09045,-2.56%,0.11016,-1.29%,0.01971,4.94%,,562,168,0.09128,-1.66%,0.11560,3.58%,0.02432,29.49%,,821,474,0.08905,-4.07%,0.12592,12.83%,0.03687,96.35%,,350,476,0.10315,11.12%,0.09318,0.39%,0.07011,-24.47%,0.10315,11.12%,0.09318,0.39%,0.07011,-24.47%,0.10315,11.12%,0.09318,0.39%,0.07011,-24.47%,0.10651,14.75%,0.10179,9.66%,0.07931,-14.56%,0.10651,14.75%,0.10179,9.66%,0.07931,-14.56%,0.10651,14.75%,0.10179,9.66%,0.07931,-14.56%,,,,,,,,,,,,,,,,,,,,,
