"","Null.r","Truly.exceptional","Except.depaup.crown.0.0","Except.diverse.crown.0.0","Pval.crown.0.0","Except.depaup.stem.0.0","Except.diverse.stem.0.0","Pval.stem.0.0","Except.depaup.crown.0.5","Except.diverse.crown.0.5","Pval.crown.0.5","Except.depaup.stem.0.5","Except.diverse.stem.0.5","Pval.stem.0.5","Except.depaup.crown.0.9","Except.diverse.crown.0.9","Pval.crown.0.9","Except.depaup.stem.0.9","Except.diverse.stem.0.9","Pval.stem.0.9"
"E.h",0.08042,FALSE,FALSE,FALSE,0.919249167937273,FALSE,FALSE,0.482810761142719,FALSE,FALSE,0.925803807688949,FALSE,FALSE,0.890147403492294,FALSE,FALSE,0.504197732968297,FALSE,FALSE,0.482238086950066
"E.i",0.0879,FALSE,FALSE,FALSE,0.958243441889616,FALSE,FALSE,0.273465257670788,FALSE,FALSE,0.988944299815635,FALSE,FALSE,0.162142540845985,FALSE,FALSE,0.557449544686515,FALSE,FALSE,0.0636081143283975
"E.j",0.02702,FALSE,FALSE,FALSE,0.15702110849176,FALSE,TRUE,0.0413132035113416,FALSE,FALSE,0.341577117984019,FALSE,FALSE,0.206850045460942,FALSE,FALSE,0.952368017816085,FALSE,FALSE,0.980814340371102
"F.a",0.03375,FALSE,FALSE,TRUE,0.000514850103409448,FALSE,FALSE,0.406366435212005,FALSE,TRUE,0.0138216749175629,FALSE,FALSE,0.789247611418301,FALSE,FALSE,0.304926968638756,FALSE,FALSE,0.632602332275487
"F.b",0.03047,FALSE,FALSE,TRUE,0.0230280054834026,FALSE,TRUE,0.0116890505679508,FALSE,FALSE,0.111441894127038,FALSE,FALSE,0.0963283501600753,FALSE,FALSE,0.622484139331115,FALSE,FALSE,0.761810158439984
"F.c",0.11692,FALSE,FALSE,FALSE,0.09599329262296,FALSE,FALSE,0.162038288843479,FALSE,FALSE,0.248481931533511,FALSE,FALSE,0.461107100295901,FALSE,FALSE,0.800309061878336,FALSE,FALSE,0.748969969317747
"F.d",0.07551,FALSE,FALSE,TRUE,0.0451546516377258,FALSE,FALSE,0.381711342166667,FALSE,FALSE,0.170421909657093,FALSE,FALSE,0.775243214651314,FALSE,FALSE,0.743348955584771,FALSE,FALSE,0.57739019441252
"F.e",0.17535,FALSE,FALSE,FALSE,0.770715983488882,FALSE,FALSE,0.793101654770898,FALSE,FALSE,0.83513885396342,FALSE,FALSE,0.819148366992569,FALSE,FALSE,0.443288433120083,FALSE,FALSE,0.303433234729187
"F.f",0.03897,FALSE,FALSE,TRUE,1.95731514389262e-34,FALSE,TRUE,3.29524993353224e-35,FALSE,TRUE,1.53901365014014e-19,FALSE,TRUE,3.80689893766634e-20,FALSE,TRUE,5.92033378532232e-07,FALSE,TRUE,4.61628481582932e-07
"F.g",0.07197,FALSE,FALSE,FALSE,0.373709047561515,FALSE,FALSE,0.433038344831562,FALSE,FALSE,0.559805310160937,FALSE,FALSE,0.830891090746968,FALSE,FALSE,0.865688764124984,FALSE,FALSE,0.556731081177182
"F.h",0.12606,FALSE,FALSE,FALSE,0.221587589824731,FALSE,FALSE,0.352911188681194,FALSE,FALSE,0.406633420181097,FALSE,FALSE,0.218079629200318,FALSE,FALSE,0.228989977305804,FALSE,FALSE,0.102514151536461
"F.i",0.06765,FALSE,FALSE,TRUE,3.83664407585387e-09,FALSE,TRUE,8.22290507129978e-07,FALSE,TRUE,1.72439420533442e-05,FALSE,TRUE,0.000421270615011246,FALSE,TRUE,0.0306214520519263,FALSE,FALSE,0.108581084518409
"F.j",0.07388,FALSE,FALSE,TRUE,9.89042200774121e-07,FALSE,TRUE,1.29135521122843e-06,FALSE,TRUE,0.000458029491215728,FALSE,TRUE,0.000599869587424379,FALSE,FALSE,0.105072168520812,FALSE,FALSE,0.148973614459715
"G.a",0.03048,FALSE,FALSE,FALSE,0.980377277529056,FALSE,FALSE,0.620396735590935,FALSE,FALSE,0.988361767910289,FALSE,FALSE,0.9693516724151,FALSE,FALSE,0.524421779820529,FALSE,FALSE,0.397244556359809
"G.b",0.05527,FALSE,FALSE,TRUE,3.62937866232073e-23,FALSE,TRUE,1.84658629666739e-20,FALSE,TRUE,3.08831660006398e-13,FALSE,TRUE,8.43708574080361e-12,FALSE,TRUE,0.000102875605166308,FALSE,TRUE,0.00034066115761664
"G.c",0.0746,FALSE,FALSE,TRUE,0.000178290188460235,FALSE,TRUE,0.00809705866124325,FALSE,TRUE,0.00645780188110759,FALSE,FALSE,0.0730197990747601,FALSE,FALSE,0.127821382768238,FALSE,FALSE,0.409933390652867
"G.d",0.02305,FALSE,FALSE,TRUE,1.42618652387454e-42,FALSE,TRUE,2.07135543153173e-27,FALSE,TRUE,4.12603068926597e-24,FALSE,TRUE,9.45751388321772e-16,FALSE,TRUE,3.08957525089719e-08,FALSE,TRUE,1.0244086461723e-05
"G.e",0.09282,FALSE,FALSE,FALSE,0.258009820345613,FALSE,FALSE,0.329887533363982,FALSE,FALSE,0.425394898288324,FALSE,FALSE,0.682287629072365,FALSE,FALSE,0.88594636147095,FALSE,FALSE,0.785194976539561
"G.f",0.16982,FALSE,FALSE,FALSE,0.2673957598233,FALSE,FALSE,0.0708306653058695,FALSE,FALSE,0.46435671031866,FALSE,FALSE,0.293798030352617,FALSE,FALSE,0.930574108833488,FALSE,FALSE,0.926284188635635
"G.g",0.20633,FALSE,TRUE,FALSE,0.0468460785781906,FALSE,FALSE,0.380021617334004,FALSE,FALSE,0.186047591901086,FALSE,FALSE,0.242220727015194,FALSE,FALSE,0.13686687113849,FALSE,FALSE,0.131567601631967
"G.h",0.11043,FALSE,FALSE,TRUE,0.00194366104644235,FALSE,FALSE,0.117035209602658,FALSE,TRUE,0.0280808189587842,FALSE,FALSE,0.397184604579663,FALSE,FALSE,0.404156936901058,FALSE,FALSE,0.840269724415084
"G.i",0.14258,FALSE,FALSE,FALSE,0.233116589116163,FALSE,FALSE,0.710788713109621,FALSE,FALSE,0.426463489645559,FALSE,FALSE,0.465748024989158,FALSE,FALSE,0.288254911838891,FALSE,FALSE,0.244238565877163
"G.j",0.25884,TRUE,FALSE,FALSE,0.335800176689733,FALSE,FALSE,0.333224220502915,FALSE,FALSE,0.525262599641911,FALSE,FALSE,0.71052232572462,FALSE,FALSE,0.904353230737432,FALSE,FALSE,0.559705032221931
"H.a",0.06492,FALSE,FALSE,TRUE,0.0339043061588007,FALSE,TRUE,0.0417039460918398,FALSE,FALSE,0.137166216268358,FALSE,FALSE,0.20661204191103,FALSE,FALSE,0.659082069071108,FALSE,FALSE,0.967237215498068
"H.b",0.20017,FALSE,FALSE,FALSE,0.53497806073954,FALSE,FALSE,0.360257537610728,FALSE,FALSE,0.687471310690153,FALSE,FALSE,0.72767597724619,FALSE,FALSE,0.825022037277814,FALSE,FALSE,0.550219512617942
"H.c",0.0865,FALSE,FALSE,TRUE,0.00237751604302917,FALSE,TRUE,0.000742808567038635,FALSE,TRUE,0.0317081460170884,FALSE,TRUE,0.0198752609673486,FALSE,FALSE,0.41025349620538,FALSE,FALSE,0.457756288444856
"H.d",0.19052,FALSE,FALSE,TRUE,9.070245690749e-09,FALSE,TRUE,8.86445997568373e-09,FALSE,TRUE,2.73420658053265e-05,FALSE,TRUE,2.90792598429164e-05,FALSE,TRUE,0.0182554535770885,FALSE,TRUE,0.0251588164265952
"H.e",0.04461,FALSE,FALSE,TRUE,6.49092733915091e-06,FALSE,TRUE,2.99476997791805e-06,FALSE,TRUE,0.00130740893687641,FALSE,TRUE,0.000961451561407376,FALSE,FALSE,0.15436430434723,FALSE,FALSE,0.184023763650791
"H.f",0.04971,FALSE,FALSE,FALSE,0.739333646789563,FALSE,FALSE,0.636983191247613,FALSE,FALSE,0.84775250102972,FALSE,FALSE,0.954535819152941,FALSE,FALSE,0.625844987467095,FALSE,FALSE,0.392246508547714
"H.g",0.09989,FALSE,FALSE,TRUE,2.80354471731259e-05,FALSE,TRUE,6.58902912857947e-05,FALSE,TRUE,0.00288946643765357,FALSE,TRUE,0.0055851329174809,FALSE,FALSE,0.176934970646705,FALSE,FALSE,0.278332739339373
"H.h",0.10256,FALSE,FALSE,FALSE,0.126541595458496,FALSE,FALSE,0.0998001862138769,FALSE,FALSE,0.296558280754577,FALSE,FALSE,0.0616874878351807,FALSE,FALSE,0.882641159151571,TRUE,FALSE,0.0326186812042435
"H.i",0.05705,FALSE,FALSE,FALSE,0.437530528579444,FALSE,FALSE,0.940898062372173,FALSE,FALSE,0.606823742889341,FALSE,FALSE,0.704333790594784,FALSE,FALSE,0.910564343593916,FALSE,FALSE,0.277560183819336
"H.j",0.03651,FALSE,FALSE,FALSE,0.214496126978896,FALSE,FALSE,0.533887311164454,FALSE,FALSE,0.408384208918827,FALSE,FALSE,0.94467822905169,FALSE,FALSE,0.980088330884118,FALSE,FALSE,0.433391248900709
"I.a",0.06801,FALSE,FALSE,TRUE,2.0265043795504e-08,FALSE,TRUE,6.22322784989652e-07,FALSE,TRUE,5.58029745898835e-05,FALSE,TRUE,0.000412724726078552,FALSE,TRUE,0.0496995094668623,FALSE,FALSE,0.117529526623848
"I.b",0.13402,FALSE,FALSE,TRUE,4.60601617419699e-14,FALSE,TRUE,1.187225404367e-14,FALSE,TRUE,3.30540166758289e-08,FALSE,TRUE,1.37015364513318e-08,FALSE,TRUE,0.00549522344037078,FALSE,TRUE,0.00553213595371517
"I.c",0.02763,FALSE,FALSE,FALSE,0.736757284389237,FALSE,FALSE,0.449140857410218,FALSE,FALSE,0.827738833406818,FALSE,FALSE,0.840765850669543,FALSE,FALSE,0.712707156857177,FALSE,FALSE,0.581111714583113
"I.d",0.07737,FALSE,FALSE,TRUE,0.00327990245635068,FALSE,FALSE,0.0659248964956142,FALSE,TRUE,0.0400269741447945,FALSE,FALSE,0.289142022634242,FALSE,FALSE,0.468405464752941,FALSE,FALSE,0.946279984755938
"I.e",0.05379,FALSE,FALSE,TRUE,4.77690372639818e-16,FALSE,TRUE,2.13373155430643e-17,FALSE,TRUE,3.05320392315453e-09,FALSE,TRUE,4.5619811311623e-10,FALSE,TRUE,0.00193123753284287,FALSE,TRUE,0.00143548646759609
"I.f",0.01786,TRUE,FALSE,TRUE,1.28028715574e-17,FALSE,TRUE,1.15423003885637e-18,FALSE,TRUE,3.21488490090943e-10,FALSE,TRUE,6.74943466492907e-11,FALSE,TRUE,0.000999750016338836,FALSE,TRUE,0.000803481988449639
"I.g",0.06679,FALSE,FALSE,TRUE,0.00102907553104639,FALSE,TRUE,0.00848811923072858,FALSE,TRUE,0.0153790764232501,FALSE,FALSE,0.0704381885344667,FALSE,FALSE,0.137561670557361,FALSE,FALSE,0.342788653767009
"I.h",0.03234,FALSE,FALSE,FALSE,0.973452572809718,FALSE,FALSE,0.364251979529891,FALSE,FALSE,0.99731602384063,FALSE,FALSE,0.758241310639821,FALSE,FALSE,0.548017587656101,FALSE,FALSE,0.557797662273242
"I.i",0.21967,FALSE,FALSE,FALSE,0.340570841322819,FALSE,FALSE,0.200746381520279,FALSE,FALSE,0.531500818693705,FALSE,FALSE,0.128053402701612,FALSE,FALSE,0.883937673618274,FALSE,FALSE,0.0756706907035196
"I.j",0.05786,FALSE,FALSE,TRUE,4.15194208408765e-26,FALSE,TRUE,6.64525077050777e-24,FALSE,TRUE,3.36462556219696e-15,FALSE,TRUE,5.52781213972718e-14,FALSE,TRUE,3.5926239012126e-05,FALSE,TRUE,9.99793555897352e-05
"J.a",0.08288,FALSE,FALSE,TRUE,8.2038696118707e-05,FALSE,TRUE,0.00277702736247769,FALSE,TRUE,0.00362188448428158,FALSE,TRUE,0.0421738815236734,FALSE,FALSE,0.188462121970941,FALSE,FALSE,0.581681296791217
"J.b",0.0435,FALSE,FALSE,FALSE,0.53727079121075,FALSE,FALSE,0.905906409513997,FALSE,FALSE,0.693463189038853,FALSE,FALSE,0.620550981646084,FALSE,FALSE,0.494898200985098,FALSE,FALSE,0.363765183621021
"J.c",0.0525,FALSE,FALSE,FALSE,0.248549214818022,FALSE,FALSE,0.635202584322288,FALSE,FALSE,0.444185684433544,FALSE,FALSE,0.966126998795461,FALSE,FALSE,0.95503244842581,FALSE,FALSE,0.435613401742906
"J.d",0.03955,FALSE,FALSE,FALSE,0.308238477493456,FALSE,FALSE,0.664386142015557,FALSE,FALSE,0.501547607462591,FALSE,FALSE,0.412155936004694,FALSE,FALSE,0.261178052247268,FALSE,FALSE,0.157285416026513
"J.e",0.23597,FALSE,FALSE,FALSE,0.56156384251818,FALSE,FALSE,0.809438633479617,FALSE,FALSE,0.717082749127604,FALSE,FALSE,0.809054243583396,FALSE,FALSE,0.722888580452234,FALSE,FALSE,0.351451797155072
"J.f",0.12713,FALSE,FALSE,TRUE,6.94668967222398e-06,FALSE,TRUE,0.0155383625082973,FALSE,TRUE,0.00136205985838562,FALSE,FALSE,0.125878368820765,FALSE,FALSE,0.151935866926443,FALSE,FALSE,0.751525742058273
"J.g",0.09661,FALSE,FALSE,TRUE,0.0264593811050423,FALSE,FALSE,0.691235720002504,FALSE,FALSE,0.11038147614669,FALSE,FALSE,0.908261582604106,FALSE,FALSE,0.57562760501065,FALSE,FALSE,0.367457828419535
"J.h",0.27694,TRUE,FALSE,FALSE,0.723989721400999,FALSE,FALSE,0.194620333843591,FALSE,FALSE,0.83512710367545,FALSE,FALSE,0.121472302592654,FALSE,FALSE,0.643639556070233,FALSE,FALSE,0.0647053732267351
"J.i",0.12406,FALSE,FALSE,TRUE,4.74761586684918e-06,FALSE,TRUE,7.1614354243195e-07,FALSE,TRUE,0.000807983343239065,FALSE,TRUE,0.000279516922703703,FALSE,FALSE,0.116134301374565,FALSE,FALSE,0.111633152921997
"J.j",0.13498,FALSE,FALSE,TRUE,1.03801166185114e-05,FALSE,TRUE,7.05099708199138e-07,FALSE,TRUE,0.0017157867511863,FALSE,TRUE,0.000432898913292176,FALSE,FALSE,0.148562822745439,FALSE,FALSE,0.128158882412598
"K.a",0.03234,FALSE,FALSE,FALSE,0.668385465388513,FALSE,FALSE,0.597009454142479,FALSE,FALSE,0.798032044992148,FALSE,FALSE,0.991760450082875,FALSE,FALSE,0.65679834391124,FALSE,FALSE,0.411676882458905
"K.b",0.06498,FALSE,FALSE,TRUE,3.13089559610663e-11,FALSE,TRUE,2.47770218890462e-11,FALSE,TRUE,1.28090730335394e-06,FALSE,TRUE,1.10093946410626e-06,FALSE,TRUE,0.017316164588958,FALSE,TRUE,0.0218671162163296
"K.c",0.1465,FALSE,FALSE,FALSE,0.178634419596612,FALSE,FALSE,0.363825605714273,FALSE,FALSE,0.366818298286464,FALSE,FALSE,0.750193166454562,FALSE,FALSE,0.9601219561378,FALSE,FALSE,0.61362288351581
"K.d",0.1211,FALSE,FALSE,TRUE,4.46928606228294e-35,FALSE,TRUE,4.64698997231876e-28,FALSE,TRUE,5.88096689296888e-20,FALSE,TRUE,4.27135604292261e-16,FALSE,TRUE,1.06338185907974e-06,FALSE,TRUE,1.63432179465309e-05
"K.e",0.21982,FALSE,FALSE,FALSE,0.483927790708958,FALSE,FALSE,0.531755123751762,FALSE,FALSE,0.656929024730931,FALSE,FALSE,0.942294647271454,FALSE,FALSE,0.764602610526153,FALSE,FALSE,0.43522219550972
"K.f",0.09248,FALSE,FALSE,FALSE,0.848513646980973,FALSE,FALSE,0.382280908034453,FALSE,FALSE,0.914688577481116,FALSE,FALSE,0.765156684058417,FALSE,FALSE,0.61225482785922,FALSE,FALSE,0.526224255982426
"K.g",0.01147,TRUE,FALSE,FALSE,0.101828456826526,FALSE,TRUE,0.0295821446687798,FALSE,FALSE,0.269616210713899,FALSE,FALSE,0.175945221869889,FALSE,FALSE,0.884558835990116,FALSE,FALSE,0.93108749259454
"K.h",0.1136,FALSE,FALSE,FALSE,0.18693002947034,FALSE,FALSE,0.954988072549883,FALSE,FALSE,0.370059862258069,FALSE,FALSE,0.61866605229819,FALSE,FALSE,0.939662291341924,FALSE,FALSE,0.241966723782852
"K.i",0.05033,FALSE,TRUE,FALSE,0.0346461838747529,FALSE,FALSE,0.200746381520279,FALSE,FALSE,0.158726043294619,FALSE,FALSE,0.128053402701612,FALSE,FALSE,0.117789583453562,FALSE,FALSE,0.0756706907035196
"K.j",0.05727,FALSE,FALSE,FALSE,0.102137233387773,FALSE,FALSE,0.407810393966712,FALSE,FALSE,0.262270192588917,FALSE,FALSE,0.786873619109949,FALSE,FALSE,0.802483617313239,FALSE,FALSE,0.652842332810914
"L.a",0.04284,FALSE,FALSE,FALSE,0.781485542278693,FALSE,FALSE,0.789212103879535,FALSE,FALSE,0.870615021173536,FALSE,FALSE,0.506858367767844,FALSE,FALSE,0.636493224107036,FALSE,FALSE,0.222885778630227
"L.b",0.21264,FALSE,FALSE,FALSE,0.248539288958394,FALSE,FALSE,0.0809116907859413,FALSE,FALSE,0.419729985452183,FALSE,FALSE,0.307464495690056,FALSE,FALSE,0.896241746156963,FALSE,FALSE,0.926777082292894
"L.c",0.21466,FALSE,FALSE,TRUE,1.27053622924277e-17,FALSE,TRUE,3.03267359685376e-12,FALSE,TRUE,3.08659104743065e-10,FALSE,TRUE,2.91581535812859e-07,FALSE,TRUE,0.000385934441911985,FALSE,TRUE,0.00448093448579473
"L.d",0.08425,FALSE,FALSE,TRUE,0.000573981596182767,FALSE,FALSE,0.0967927379922997,FALSE,TRUE,0.0138090352464226,FALSE,FALSE,0.355475790410426,FALSE,FALSE,0.316427589620748,FALSE,FALSE,0.890827987153475
"L.e",0.05415,FALSE,FALSE,TRUE,7.9547256591519e-07,FALSE,TRUE,4.06164512722947e-05,FALSE,TRUE,0.000399208886393013,FALSE,TRUE,0.00409148996634141,FALSE,FALSE,0.0734599005738097,FALSE,FALSE,0.198862335937468
"L.f",0.0523,FALSE,FALSE,FALSE,0.381583183423632,FALSE,FALSE,0.124603471064663,FALSE,FALSE,0.563253670149082,FALSE,FALSE,0.411812193701306,FALSE,FALSE,0.877335934558096,FALSE,FALSE,0.856796269293703
"L.g",0.27877,TRUE,FALSE,FALSE,0.582682800125219,FALSE,FALSE,0.603975406435749,FALSE,FALSE,0.676417094178143,FALSE,FALSE,0.955000242959349,FALSE,FALSE,0.981478609266701,FALSE,FALSE,0.665269116053465
"L.h",0.10552,FALSE,FALSE,FALSE,0.0865661670209465,FALSE,FALSE,0.370335039122507,FALSE,FALSE,0.254034933875074,FALSE,FALSE,0.237461168371765,FALSE,FALSE,0.182061283850194,FALSE,FALSE,0.133521407233285
"L.i",0.03217,FALSE,FALSE,TRUE,1.79619603744394e-08,FALSE,TRUE,3.67954481757472e-08,FALSE,TRUE,2.74576533654238e-05,FALSE,TRUE,4.736785607708e-05,FALSE,TRUE,0.0384104107800821,FALSE,FALSE,0.0626824308172145
"L.j",0.07862,FALSE,FALSE,FALSE,0.848734462086621,FALSE,FALSE,0.857977731914583,FALSE,FALSE,0.902210303442989,FALSE,FALSE,0.794378244471467,FALSE,FALSE,0.584175816616772,FALSE,FALSE,0.42236971165849
"M.a",0.03796,FALSE,FALSE,TRUE,1.78311384415648e-08,FALSE,TRUE,1.91471026652626e-08,FALSE,TRUE,5.1596690550287e-05,FALSE,TRUE,5.72675808786802e-05,FALSE,TRUE,0.0435970870140923,FALSE,FALSE,0.0592059469770002
"M.b",0.03159,FALSE,TRUE,FALSE,0.00398299765271615,FALSE,FALSE,0.0720499299508157,FALSE,FALSE,0.0549351467142227,TRUE,FALSE,0.046530795812834,TRUE,FALSE,0.0459166234631747,TRUE,FALSE,0.0307311401467711
"M.c",0.17196,FALSE,FALSE,FALSE,0.307623910133735,FALSE,FALSE,0.337212517782399,FALSE,FALSE,0.490480715306144,FALSE,FALSE,0.698254162740535,FALSE,FALSE,0.984674027255915,FALSE,FALSE,0.567854000344868
"M.d",0.17694,FALSE,FALSE,FALSE,0.0503394244142084,FALSE,TRUE,0.0089567828152149,FALSE,FALSE,0.183352267220752,FALSE,FALSE,0.0931194788645231,FALSE,FALSE,0.76047873079288,FALSE,FALSE,0.738883791335215
"M.e",0.04865,FALSE,FALSE,FALSE,0.972158265228694,FALSE,FALSE,0.599558948334123,FALSE,FALSE,0.959667241840354,FALSE,FALSE,0.37071909467839,FALSE,FALSE,0.509894956792169,FALSE,FALSE,0.149852174051774
"M.f",0.13482,FALSE,FALSE,TRUE,0.120996687999976,FALSE,FALSE,0.532245607838394,FALSE,FALSE,0.268460930683739,FALSE,FALSE,0.927270194271477,FALSE,FALSE,0.725263732211065,FALSE,FALSE,0.433425248634777
"M.g",0.04483,FALSE,FALSE,TRUE,3.5200574294869e-13,FALSE,TRUE,2.29252094606751e-13,FALSE,TRUE,9.36569430648325e-08,FALSE,TRUE,6.85580750821123e-08,FALSE,TRUE,0.00750998315740436,FALSE,TRUE,0.00897503948673592
"M.h",0.15703,FALSE,FALSE,FALSE,0.0734612819051622,FALSE,FALSE,0.221207973247558,FALSE,FALSE,0.184126438247852,FALSE,FALSE,0.503979367457357,FALSE,FALSE,0.461276166922308,FALSE,FALSE,0.892943796433218
"M.i",0.02478,FALSE,FALSE,FALSE,0.29434287769118,FALSE,FALSE,0.927403522057908,FALSE,FALSE,0.516317839214679,FALSE,FALSE,0.661126746948946,FALSE,FALSE,0.475527389640844,FALSE,FALSE,0.471562218020563
"M.j",0.14077,FALSE,FALSE,FALSE,0.8598017004654,FALSE,FALSE,0.683793922598833,FALSE,FALSE,0.924984698610114,FALSE,FALSE,0.427223970680841,FALSE,FALSE,0.593335264896178,FALSE,FALSE,0.171124039879871
"N.a",0.05918,FALSE,FALSE,FALSE,0.36068701916116,TRUE,FALSE,0.029705192884107,FALSE,FALSE,0.546882373300687,TRUE,FALSE,0.0191391637916762,FALSE,FALSE,0.290208487363981,TRUE,FALSE,0.0127037722856647
"N.b",0.16667,FALSE,FALSE,TRUE,6.83620281751967e-38,FALSE,TRUE,2.26544433405921e-33,FALSE,TRUE,5.30846491201015e-22,FALSE,TRUE,1.8666365047118e-19,FALSE,TRUE,2.11644395170711e-07,FALSE,TRUE,1.37268281059439e-06
"N.c",0.06034,FALSE,FALSE,FALSE,0.586884747295375,FALSE,FALSE,0.606376124323101,FALSE,FALSE,0.727061814041034,FALSE,FALSE,0.374748690816004,FALSE,FALSE,0.790125043032526,FALSE,FALSE,0.146652885308701
"N.d",0.14537,FALSE,FALSE,FALSE,0.241278963072846,FALSE,FALSE,0.0967927379922997,FALSE,FALSE,0.435897857350597,FALSE,FALSE,0.355475790410426,FALSE,FALSE,0.969385656470328,FALSE,FALSE,0.890827987153475
"N.e",0.0344,FALSE,TRUE,FALSE,0.0299322290554738,TRUE,FALSE,0.0374866810445731,FALSE,FALSE,0.14639242296245,TRUE,FALSE,0.0241134857454077,FALSE,FALSE,0.0913126986409407,TRUE,FALSE,0.0158327568838172
"N.f",0.15932,FALSE,FALSE,TRUE,1.3937674015974e-10,FALSE,TRUE,8.17277461949865e-09,FALSE,TRUE,3.3041022676576e-06,FALSE,TRUE,3.26414001882781e-05,FALSE,TRUE,0.0139653629306702,FALSE,TRUE,0.0374744733770965
"N.g",0.09867,FALSE,TRUE,FALSE,0.00757039958189409,FALSE,FALSE,0.0840456238870613,FALSE,FALSE,0.0758501624506416,FALSE,FALSE,0.0529977665304215,FALSE,FALSE,0.0542783677814378,TRUE,FALSE,0.0310704244494286
"N.h",0.14668,FALSE,FALSE,FALSE,0.262508845756839,FALSE,FALSE,0.377359902453941,FALSE,FALSE,0.43013305009317,FALSE,FALSE,0.737921918473739,FALSE,FALSE,0.892488734120353,FALSE,FALSE,0.745740399554926
"N.i",0.07103,FALSE,FALSE,FALSE,0.0813371673469705,FALSE,TRUE,0.0177821470932745,FALSE,FALSE,0.232346182753959,FALSE,FALSE,0.132159543672483,FALSE,FALSE,0.780264964654695,FALSE,FALSE,0.775951212431071
"N.j",0.01838,TRUE,FALSE,FALSE,0.276072550623609,FALSE,FALSE,0.83116255437765,FALSE,FALSE,0.46843047141106,FALSE,FALSE,0.547652424840112,FALSE,FALSE,0.951675589818706,FALSE,FALSE,0.273432940188213
"O.a",0.07994,FALSE,FALSE,FALSE,0.465458949928305,FALSE,FALSE,0.334117722711839,FALSE,FALSE,0.614514038190582,FALSE,FALSE,0.699603321563975,FALSE,FALSE,0.912102511076565,FALSE,FALSE,0.722345603969631
"O.b",0.02049,FALSE,FALSE,FALSE,0.0737766642529056,FALSE,FALSE,0.0622684350811485,FALSE,FALSE,0.211316368405983,FALSE,FALSE,0.265025968633435,FALSE,FALSE,0.684283632146997,FALSE,FALSE,0.875329533734161
"O.c",0.05741,FALSE,FALSE,TRUE,0.040701647390248,FALSE,TRUE,0.00958630124157387,FALSE,FALSE,0.156383264003559,FALSE,FALSE,0.0851100036494032,FALSE,FALSE,0.707867198779695,FALSE,FALSE,0.734347957691658
"O.d",0.14277,FALSE,FALSE,FALSE,0.614049153739732,FALSE,FALSE,0.628050155411495,FALSE,FALSE,0.75055122044573,FALSE,FALSE,0.971720132168151,FALSE,FALSE,0.75218085391457,FALSE,FALSE,0.37266655866096
"O.e",0.05265,FALSE,FALSE,FALSE,0.785394359050124,FALSE,FALSE,0.294623870814224,FALSE,FALSE,0.86655861861177,FALSE,FALSE,0.668192117152697,FALSE,FALSE,0.668289059767364,FALSE,FALSE,0.66298917398102
"O.f",0.14361,FALSE,FALSE,TRUE,2.36279971834011e-08,FALSE,TRUE,3.20342565707063e-07,FALSE,TRUE,4.80534777524851e-05,FALSE,TRUE,0.000227774844641575,FALSE,TRUE,0.0241901499477967,FALSE,FALSE,0.0541318256491901
"O.g",0.0312,FALSE,FALSE,FALSE,0.75515413662371,FALSE,FALSE,0.25300237683616,FALSE,FALSE,0.854729057018652,FALSE,FALSE,0.616817118390707,FALSE,FALSE,0.639533699458449,FALSE,FALSE,0.649457388857126
"O.h",0.15718,FALSE,FALSE,TRUE,0.0013638297165713,FALSE,FALSE,0.0544057556479261,FALSE,TRUE,0.0224821059625497,FALSE,FALSE,0.236010337473882,FALSE,FALSE,0.26990435572548,FALSE,FALSE,0.767647379980566
"O.i",0.05822,FALSE,TRUE,FALSE,0.00240925509444101,FALSE,FALSE,0.0907730140659131,TRUE,FALSE,0.0424008473555075,FALSE,FALSE,0.057023962721551,TRUE,FALSE,0.0337570758621704,TRUE,FALSE,0.0327366198906891
"O.j",0.15939,FALSE,FALSE,TRUE,5.35361303846087e-61,FALSE,TRUE,1.0030279881018e-56,FALSE,TRUE,4.69047786801197e-35,FALSE,TRUE,9.04628060161071e-33,FALSE,TRUE,1.92368865485931e-11,FALSE,TRUE,8.74873482362704e-11
"P.a",0.01617,TRUE,FALSE,TRUE,0.00119506055666805,FALSE,FALSE,0.33957351097751,FALSE,TRUE,0.0213965729218002,FALSE,FALSE,0.684735569235027,FALSE,FALSE,0.282166141942092,FALSE,FALSE,0.821427848059322
"P.b",0.03871,FALSE,FALSE,FALSE,0.376462351981875,FALSE,FALSE,0.164022034932892,FALSE,FALSE,0.56397270175258,FALSE,FALSE,0.471702675281798,FALSE,FALSE,0.853780242274931,FALSE,FALSE,0.747323260523513
"P.c",0.21964,FALSE,FALSE,TRUE,1.84667987891785e-06,FALSE,TRUE,0.00023928724880938,FALSE,TRUE,0.000619423111472265,FALSE,TRUE,0.0111761756247965,FALSE,FALSE,0.0934413245370637,FALSE,FALSE,0.297988332878534
"P.d",0.04959,FALSE,FALSE,TRUE,0.0221050545173117,FALSE,TRUE,0.0145280949541316,FALSE,FALSE,0.114191383888582,FALSE,FALSE,0.118256531257221,FALSE,FALSE,0.645722152420116,FALSE,FALSE,0.803714006106888
"P.e",0.13251,FALSE,FALSE,TRUE,1.28274105048205e-11,FALSE,TRUE,3.204900977638e-11,FALSE,TRUE,8.18256403363041e-07,FALSE,TRUE,1.34959310797498e-06,FALSE,TRUE,0.00698029312507077,FALSE,TRUE,0.0109531054512325
